symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
AUROPHARMA.NS,2026-09-08,1692.0,1648.6083475748699,1614.486111111111,1601.1119995117188,1439.6959985351561,1377.6574969482422,1657.0029586504265,1033.0999755859375,1717.0,True,True,True,True,True,True,True,True,False,63.320463320463325,green,107.55946406776079,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True,97353.94,186.31,1101097.0,0.1914,—
NIFTYSMLCAP250.NS,2026-09-08,18527.19921875,18419.7041015625,18230.916666666668,18161.9880078125,16892.367311197915,16766.39623046875,18431.694748860144,14143.4501953125,18551.0,True,True,True,True,True,True,True,True,False,10.033048450761806,dry,,True,False,True,False,Index,Index,25.0,False,False,,,,,—
