symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
HINDALCO.NS,1149.699951171875,1086.1500040690105,1047.1958346896702,1004.6850024414063,921.7980025227864,874.7328121948242,1096.347249796705,613.5008869488823,1154.0,True,True,True,True,True,True,True,True,False,78.1466386020555,green,124.1232727563206,False,False,Non - Ferrous Metals,Aluminium,94.21052631578948,True,True,,,,
TATASTEEL.NS,214.6999969482422,212.39666620890299,211.3375006781684,206.02500030517578,191.36846689860025,185.03480003356933,211.64888489989534,149.8000030517578,224.39999389648438,True,True,True,True,True,True,True,True,False,34.81433610504163,green,126.52582127068808,False,False,Ferrous Metals,Iron & Steel,85.10526315789474,True,True,,,,
JSWSTEEL.NS,1309.300048828125,1285.2666829427083,1260.866672092014,1227.4300048828125,1194.776670735677,1171.2145025634766,1288.8575030947327,959.5660768846707,1328.0,True,True,True,True,True,True,True,True,False,30.176081652106525,noise,97.45947488514896,False,False,Ferrous Metals,Iron & Steel,83.3157894736842,True,True,,,,
COALINDIA.NS,463.04998779296875,459.6041666666667,457.3986121283637,456.5660009765625,419.76750834147134,407.2316793823242,460.0914479626447,345.8827187630446,491.25,True,True,True,True,True,True,True,True,False,23.438278062435437,ppv,796.8927964560555,True,False,Consumable Fuels,Coal,79.6842105263158,True,True,,,,
MOTHERSON.NS,142.41000366210938,132.19500096638998,126.5127779642741,122.0681999206543,118.48058446248372,113.96846858978272,134.5782836374676,89.42248454216111,146.6999969482422,True,True,True,True,True,True,True,True,False,44.895374097972926,ppv,210.94963901210394,False,False,Auto Components,Auto Components & Equipments,88.21052631578948,True,True,,,,
SAIL.NS,206.05999755859375,197.13833236694336,183.7794443766276,174.72900024414062,154.5234666442871,147.88248756408692,198.62626826344004,116.63813628480024,209.6999969482422,True,True,True,True,True,True,True,True,False,65.69457353212734,green,122.70619809537297,False,False,Ferrous Metals,Iron & Steel,92.84210526315789,True,True,,,,
BAJAJ-AUTO.NS,10808.5,10455.208333333334,10053.069444444445,9743.21,9454.223333333333,9293.125,10518.880539644644,7858.5,10834.0,True,True,True,True,True,True,True,True,False,26.786751608875736,noise,78.59695683969228,False,False,Automobiles,2/3 Wheelers,81.47368421052632,True,True,,,,
CHENNPETRO.NS,1053.0999755859375,1015.8083343505859,1032.9402754041885,1022.5450842285156,936.5532051595052,879.8676287841797,1026.959219037285,593.9771937515527,1159.699951171875,True,True,True,True,True,True,True,True,False,57.107612038489286,noise,50.16806034757475,False,False,Petroleum Products,Refineries & Marketing,91.21052631578948,True,True,,,,
JINDALSTEL.NS,1220.5999755859375,1223.8083597819011,1237.0277811686199,1209.8800024414063,1127.8613338216146,1100.5150003051758,1222.1669472960361,880.9024479280388,1306.199951171875,True,True,True,True,True,True,True,False,False,28.279987548092222,noise,85.82459778747697,False,False,Ferrous Metals,Iron & Steel,82.05263157894737,True,True,,,,
ADANIPOWER.NS,248.91000366210938,224.4516690572103,212.37638982137045,195.89400054931642,163.0181337483724,155.48385009765624,230.39715372381062,105.41999816894531,252.64999389648438,True,True,True,True,True,True,True,True,False,124.97288958354567,ppv,166.13882667172436,False,False,Power,Integrated Power Utilities,97.0,True,True,,,,
HINDZINC.NS,648.8499755859375,642.2208302815756,607.0254669189453,579.8719970703125,565.0214691162109,535.0130184936523,638.5093421527129,406.0805394823193,719.8477125036038,True,True,True,True,True,True,True,True,False,50.73071892079397,noise,67.57308454568994,False,False,Non - Ferrous Metals,Zinc,89.89473684210526,True,True,,,,
BHEL.NS,422.3500061035156,407.33333079020184,359.59305657280817,330.1338006591797,289.3294004313151,273.97865020751954,409.28914585932034,205.1199951171875,424.70001220703125,True,True,True,True,True,True,True,True,False,66.10576204673694,noise,59.172343621176495,False,False,Electrical Equipment,Heavy Electrical Equipment,92.89473684210526,True,True,,,,
ADANIPORTS.NS,1824.5,1778.0333353678386,1662.8055691189236,1578.2220092773437,1511.3393375651042,1477.9520025634765,1787.308408511284,1290.5,1842.800048828125,True,True,True,True,True,True,True,True,False,31.387162119634617,noise,63.97884728063279,False,False,Transport Infrastructure,Port & Port services,83.73684210526315,True,True,,,,
OIL.NS,488.0,500.9958318074544,481.5194447835286,479.10600036621094,449.2610099283854,436.66959060668944,493.5489226191699,374.3675923313683,531.0,True,True,True,True,True,True,True,False,False,17.698844988578834,noise,20.748629499884874,False,True,Oil,Oil Exploration & Production,76.21052631578948,True,True,,,,
POLYCAB.NS,9664.0,9243.708333333334,8489.944444444445,8092.31,7748.373333333333,7628.97,9303.519576747454,5727.946687671006,9696.0,True,True,True,True,True,True,True,True,False,65.17514294977906,noise,46.11574242485057,False,False,Industrial Products,Cables - Electricals,92.78947368421052,True,True,,,,
AUROPHARMA.NS,1435.9000244140625,1491.7583312988281,1431.3472222222222,1394.027998046875,1253.8099967447918,1209.688878479004,1474.7217086132835,1016.0999755859375,1550.0,True,True,True,True,True,True,True,False,False,21.300289471342282,noise,53.775517701759114,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,78.15789473684211,True,True,,,,
FEDERALBNK.NS,288.8999938964844,285.5124994913737,288.7138900756836,282.15600036621095,269.85720123291014,251.6310050201416,287.7599735132202,183.99616636888095,302.0,True,True,True,True,True,True,True,True,False,42.87415406564272,noise,44.67022032252061,False,False,Banks,Private Sector Bank,87.68421052631578,True,True,,,,
MAHABANK.NS,80.08000183105469,79.2483336130778,77.5811112721761,73.75879989624023,65.80506299336751,62.93037202835083,79.84533863766602,49.536815798562024,85.9000015258789,True,True,True,True,True,True,True,True,False,58.629429119727035,noise,33.271462902361456,False,False,Banks,Public Sector Bank,92.0,True,True,,,,
NMDC.NS,92.27999877929688,89.92833391825359,88.67777824401855,85.71619995117187,79.88029561360678,77.83757026672363,90.02785210987606,63.93605553096449,94.25,True,True,True,True,True,True,True,True,False,33.00259697246035,ppv,101.85780447148976,False,False,Minerals & Mining,Industrial Minerals,84.21052631578947,True,True,,,,
ADANIENSOL.NS,1540.0999755859375,1362.2416687011719,1316.8958401150173,1222.6920031738282,1060.88,1005.8882510375977,1403.4412446558222,744.9000244140625,1558.800048828125,True,True,True,True,True,True,True,True,False,75.70018789957382,ppv,224.32692056028887,False,False,Power,Power Distribution,94.05263157894737,True,True,,,,
NESTLEIND.NS,1427.5,1434.1749877929688,1392.933332655165,1337.2600024414062,1293.9701635742188,1262.3069976806642,1429.360444754278,1078.874971449518,1498.0999755859375,True,True,True,True,True,True,True,False,False,19.38715015511341,noise,57.134903638675716,False,False,Food Products,Packaged Foods,77.0,True,True,,,,
GOKULAGRO.NS,235.44000244140625,232.7791659037272,224.20944425794812,212.55399993896484,188.80699951171874,185.94974967956543,230.42655441042314,119.20999908447266,249.9199981689453,True,True,True,True,True,True,True,True,False,91.00312627850306,noise,31.18585635914448,False,False,Agricultural Food & other Products,Edible Oil,95.10526315789474,True,True,,,,
APARINDS.NS,13426.0,12625.333333333334,12091.527777777777,11428.15,9745.12,9412.2625,12723.773456950781,6801.0,13580.0,True,True,True,True,True,True,True,True,False,74.09590605863004,ppv,205.46695227249327,False,False,Electrical Equipment,Other Electrical Equipment,93.6842105263158,True,True,,,,
NLCINDIA.NS,349.8999938964844,345.7458318074544,316.72222306993274,302.4800015258789,268.7285669962565,263.6971417999268,344.8289896702863,216.33624791780156,387.79998779296875,True,True,True,True,True,True,True,True,False,48.50405663749826,noise,88.32500264549546,False,True,Power,Power Generation,89.26315789473685,True,True,,,,
AUBANK.NS,1005.0,988.9333343505859,1001.9236128065321,969.2750012207031,960.6536669921875,904.5460009765625,994.6951338655182,682.1500244140625,1079.550048828125,True,True,True,True,True,True,True,True,False,44.533096405342775,noise,36.235590802617835,False,False,Banks,Other Bank,88.1578947368421,True,True,,,,
NATIONALUM.NS,433.04998779296875,407.6708348592122,413.98583730061847,404.05784423828123,339.2578351847331,303.7248905181885,411.66526340141377,168.71957714239406,442.9435720664075,True,True,True,True,True,True,True,True,False,146.19736221734402,green,133.63365341134144,False,False,Non - Ferrous Metals,Aluminium,97.84210526315789,True,True,,,,
LLOYDSME.NS,1858.800048828125,1744.0333455403645,1686.9166734483506,1568.6040063476562,1356.426669921875,1350.5985028076173,1771.5559164127026,1042.9000244140625,1888.5999755859375,True,True,True,True,True,True,True,True,False,38.90301275234358,noise,79.2539034182008,False,False,Minerals & Mining,Industrial Minerals,86.8421052631579,True,True,,,,
BHARATFORG.NS,1938.5999755859375,1911.7666727701824,1880.5361192491318,1830.4180053710938,1608.1088403320311,1503.1155053710938,1915.391848842559,1099.2431646909151,2044.0,True,True,True,True,True,True,True,True,False,57.29467022914434,noise,42.37634448869752,False,False,Auto Components,Auto Components & Equipments,91.3157894736842,True,True,,,,
RPTECH.NS,525.9500122070312,529.9541676839193,484.5402772691515,446.6540002441406,381.7596663411458,362.21070236206054,531.4549833549092,274.03069500955513,560.0,True,True,True,True,True,True,True,False,False,70.68784975161402,noise,57.50213998601967,False,False,IT - Hardware,Computers Hardware & Equipments,93.36842105263158,True,True,,,,
WELCORP.NS,1372.9000244140625,1320.0999959309895,1206.8583306206597,1097.0739965820312,913.8233329264323,902.5447497558594,1316.695523121207,710.0,1380.0,True,True,True,True,True,True,True,True,False,81.13062206374101,green,135.6874745880765,False,False,Industrial Products,Iron & Steel Products,94.63157894736842,True,True,,,,
CESC.NS,185.8699951171875,181.18499755859375,178.55333285861545,171.52459930419923,166.4003291829427,164.38595291137696,182.4031442220813,138.1199951171875,204.5,True,True,True,True,True,True,True,True,False,12.80826187956352,green,130.48003055472245,False,False,Power,Integrated Power Utilities,72.84210526315789,True,True,,,,
GLENMARK.NS,2384.89990234375,2337.616658528646,2310.830559624566,2261.9780029296876,2070.066667480469,2051.2228466796873,2350.3762903024995,1366.6478144531218,2474.0,True,True,True,True,True,True,True,True,False,68.33894675693064,noise,78.62478661405619,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,93.26315789473684,True,True,,,,
SIEMENS.NS,3878.699951171875,3660.5333048502603,3663.25833468967,3500.0880078125,3264.5360026041667,3238.2985021972654,3717.868502286856,2826.0,3930.0,True,True,True,True,True,True,True,True,False,17.372748185863674,ppv,341.19281103919457,True,False,Electrical Equipment,Heavy Electrical Equipment,75.94736842105263,True,True,,,,
RBLBANK.NS,348.25,333.58333587646484,328.0138905843099,319.6750012207031,313.9596671549479,302.85824974060057,337.51405653755137,203.16122381938294,353.0,True,True,True,True,True,True,True,True,False,66.4759974356339,noise,78.81553987322248,False,False,Banks,Private Sector Bank,92.94736842105263,True,True,,,,
ADANIGREEN.NS,1489.9000244140625,1388.125,1260.6680569118923,1147.3710009765625,1041.002998860677,1028.8902496337892,1402.906957023015,765.0,1518.0,True,True,True,True,True,True,True,True,False,50.96002897677943,green,131.8527258415579,False,False,Power,Power Generation,90.0,True,True,,,,
KEI.NS,5446.2001953125,5166.6500244140625,4930.38616265191,4712.278037109375,4437.367701822916,4337.466077880859,5230.827766521481,3412.5594629566626,5455.0,True,True,True,True,True,True,True,True,False,58.48419345162863,noise,73.05747706482238,False,False,Industrial Products,Cables - Electricals,91.78947368421052,True,True,,,,
THERMAX.NS,4590.60009765625,4487.0250244140625,4174.250013563368,3913.0560009765627,3311.505997721354,3301.2799975585935,4467.638640790776,2742.699951171875,4880.0,True,True,True,True,True,True,True,True,False,28.13794584828542,green,189.77859902173034,False,False,Electrical Equipment,Heavy Electrical Equipment,81.89473684210526,True,True,,,,
TORNTPHARM.NS,4537.7998046875,4440.6833902994795,4281.11669921875,4264.330024414063,4018.981998697917,3904.8840405273436,4463.412498953818,3075.0328854559925,4712.89990234375,True,True,True,True,True,True,True,True,False,44.18984486667532,noise,60.224884424432204,False,True,Pharmaceuticals & Biotechnology,Pharmaceuticals,88.05263157894737,True,True,,,,
J&KBANK.NS,143.8800048828125,135.58416748046875,131.91388935512967,127.6770004272461,113.02733352661133,110.45057403564454,138.17366745469948,97.3499984741211,145.0,True,True,True,True,True,True,True,True,False,44.97549499133506,ppv,80.68282544606356,False,False,Banks,Private Sector Bank,88.42105263157895,True,True,,,,
ABB.NS,7219.0,6571.375,6888.916653103299,6685.572626953125,5775.401097005209,5617.482932128906,6761.161367060849,4618.610322519749,7790.636939142663,True,True,True,True,True,True,True,True,False,21.831700575343138,green,138.2052993423257,False,False,Electrical Equipment,Heavy Electrical Equipment,78.6842105263158,True,True,,,,
CUMMINSIND.NS,6027.5,5387.833333333333,5235.405531141493,5062.213994140625,4596.694462890625,4420.752858886719,5475.699532647398,2875.2792251600035,6099.0,True,True,True,True,True,True,True,True,False,107.86374433489576,ppv,249.09812633686929,False,False,Industrial Products,"Compressors, Pumps & Diesel Engines",96.26315789473684,True,True,,,,
RRKABEL.NS,1951.0,1960.558349609375,1695.0916714138455,1599.4940014648437,1481.4322102864583,1419.5682043457032,1944.231809120855,1161.6675515675188,2049.0,True,True,True,True,True,True,True,True,False,49.39844628379755,red,156.059144059805,False,False,Industrial Products,Cables - Electricals,89.57894736842105,True,True,,,,
KARURVYSYA.NS,294.04998779296875,290.04166412353516,290.35277557373047,287.222998046875,277.6343329874675,261.868147277832,292.00973417259524,179.94499972680077,343.45001220703125,True,True,True,True,True,True,True,True,False,57.55945007910326,noise,69.9591307655535,False,False,Banks,Private Sector Bank,91.47368421052632,True,True,,,,
THANGAMAYL.NS,3923.800048828125,3728.8583374023438,3941.1888834635415,3805.813994140625,3463.486004231771,3119.985505371094,3815.405505251687,1750.0999755859375,4373.0,True,True,True,True,True,True,True,True,False,108.30683899886542,noise,70.20955049073604,False,False,Consumer Durables,"Gems, Jewellery And Watches",96.3157894736842,True,True,,,,
NYKAA.NS,263.1499938964844,270.05416615804035,266.0852779812283,258.997799987793,258.1426666259766,252.6063996887207,269.49778706388923,191.16000366210938,285.6000061035156,True,True,True,True,True,True,True,False,False,29.44562083097617,red,108.24181107812049,False,False,Retailing,E-Retail/ E-Commerce,83.0,True,True,,,,
ARVIND.NS,484.8999938964844,470.82083384195965,420.5986107720269,402.31300048828126,355.338666788737,341.8832496643066,474.40047223212827,274.79998779296875,500.95001220703125,True,True,True,True,True,True,True,True,False,33.9068130383404,noise,30.04355470895042,False,True,Textiles & Apparels,Garments & Apparels,84.68421052631578,True,True,,,,
VTL.NS,595.5,606.8041788736979,589.7291700575087,574.287001953125,496.4503330485026,475.1924211120606,604.0619336624542,379.293213735748,647.0,True,True,True,True,True,True,True,False,False,20.0037489363869,noise,20.6050615188118,False,False,Textiles & Apparels,Other Textile Products,77.42105263157895,True,True,,,,
EMCURE.NS,1725.300048828125,1704.3916625976562,1663.699998643663,1626.36599609375,1499.7146663411459,1470.7889074707032,1711.6512528198684,1198.5215932057285,1830.0,True,True,True,True,True,True,True,True,False,34.60508726971155,noise,53.6038259424019,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,84.84210526315789,True,True,,,,
KTKBANK.NS,271.8500061035156,256.8583335876465,254.5205544365777,246.42779907226563,212.84846588134766,202.39888633728026,262.60093781162385,164.46822856250571,278.0,True,True,True,True,True,True,True,True,False,42.469260807986984,noise,59.69420301582258,False,True,Banks,Private Sector Bank,87.63157894736841,True,True,,,,
CRAFTSMAN.NS,8688.5,8594.583333333334,7986.916666666667,7677.75,7408.753333333333,7247.82,8588.535529021006,5095.705042553002,9738.0,True,True,True,True,True,True,True,True,False,64.11238670728301,noise,24.003063666826232,False,False,Auto Components,Auto Components & Equipments,92.57894736842105,True,True,,,,
KIRLOSENG.NS,1830.0,1679.183329264323,1644.2972208658855,1572.86,1312.9808992513022,1212.185920715332,1714.4859959397738,820.558352844598,1836.0,True,True,True,True,True,True,True,True,False,116.33696671425935,green,148.51853183187697,False,False,Industrial Products,"Compressors, Pumps & Diesel Engines",96.57894736842105,True,True,,,,
POWERINDIA.NS,37550.0,34308.75,32062.222222222223,30024.9,23537.04,22460.949814453124,35245.216082675535,16111.0,37695.0,True,True,True,True,True,True,True,True,False,118.93734715433038,ppv,189.59303343660133,False,False,Electrical Equipment,Heavy Electrical Equipment,96.6842105263158,True,True,,,,
JAYNECOIND.NS,104.51000213623047,104.05416742960612,101.5847225189209,93.66840026855469,82.40499994913738,78.00679998397827,104.52711911282434,34.900001525878906,117.0,True,True,True,True,True,True,True,False,False,160.55846558441237,noise,67.41335104657594,False,False,Industrial Products,Iron & Steel Products,98.26315789473684,True,True,,,,
EQUITASBNK.NS,72.18000030517578,68.45333417256673,66.90194458431668,63.69680007934571,63.50726676940918,61.39875,69.16406123016286,50.0,74.5999984741211,True,True,True,True,True,True,True,True,False,12.185272635255151,noise,97.50786426077886,False,False,Banks,Other Bank,72.42105263157896,True,True,,,,
