rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
1,AUROPHARMA.NS,2026-09-03,1637.300048828125,1639.2250162760417,1607.1722242567275,1596.2639990234375,1433.2533317057291,1373.3074975585937,1648.3649189648736,1016.2000122070312,1717.0,True,True,True,True,True,True,True,False,False,60.17413708429056,noise,88.33777992268429,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True,94206.63,184.47,1126678.0,0.1958,—,11.7,46.8,47.0,84.7,59.0,100.0,actionable,unknown,1.0,54.2,C
