symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
BAJAJCON.NS,2026-07-13,660.4500122070312,620.4500071207682,592.2972242567274,575.0770013427734,422.0020017496745,382.91945106506347,631.8320973645015,220.10000610351562,692.0,True,True,True,True,True,True,True,True,False,174.47844136368502,red,438.7512502662124,False,False,False,False,Personal Products,Personal Care,100.0,True,True,8626.69,85.87,1300206.0,0.9954,—
NIFTYSMLCAP250.NS,2026-07-13,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,True,True,Index,Index,,False,False,,,,,—
