symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
AUROPHARMA.NS,2026-07-23,1523.4000244140625,1553.3250020345051,1520.308329264323,1506.0239965820313,1346.3506632486979,1299.6984979248048,1548.6610426477023,1016.0999755859375,1636.800048828125,True,True,True,True,True,True,True,False,False,34.19205096842699,noise,33.566641133784536,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True,87653.07,196.26,1288313.0,0.2239,—
NIFTYSMLCAP250.NS,2026-07-23,17651.25,17965.7958984375,17627.941569010418,17403.49796875,16450.864296875,16576.24451171875,17926.8225145807,14143.4501953125,18194.80078125,True,False,True,True,True,False,True,False,False,-1.6761244980553203,dry,,False,False,False,False,Index,Index,25.0,False,False,,,,,—
