symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
AUROPHARMA.NS,2026-09-04,1653.0999755859375,1641.6083475748699,1610.0805562337239,1598.2219995117186,1436.222665201823,1375.3764971923829,1649.2258383505216,1021.0,1717.0,True,True,True,True,True,True,True,True,False,59.73523399247054,noise,54.49669157004059,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True,95115.72,186.13,1125936.0,0.1957,—
NIFTYSMLCAP250.NS,2026-09-04,18481.400390625,18398.179036458332,18203.58474392361,18128.5590234375,16854.09064453125,16752.73623046875,18394.09845392997,14143.4501953125,18551.0,True,True,True,True,True,True,True,True,False,11.966751503257122,dry,,False,False,False,False,Index,Index,25.0,False,False,,,,,—
