symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
HAVELLS.NS,2026-07-07,1225.0,1181.4500122070312,1178.5533921983506,1191.7796215820313,1296.5515991210937,1341.413638305664,1186.661236408411,1123.5999755859375,1608.1408144941627,False,False,False,False,True,False,True,True,True,-21.475796795462575,ppv,168.47621030864696,False,False,False,False,,Consumer Durables,Consumer Electronics,34.247234247234246,False,False
PPLPHARMA.NS,2026-07-07,175.22999572753906,169.65999857584634,169.29833306206598,169.80459930419923,163.27606608072918,171.4644995880127,171.30509984394394,132.3000030517578,220.85000610351562,True,False,False,False,True,True,True,True,True,-13.380656700152704,noise,68.74932721804572,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,44.636844636844636,False,False
DIVISLAB.NS,2026-07-07,6771.5,6705.458333333333,6704.722222222223,6697.91,6401.236666666667,6390.68,6717.725508888543,5636.5,7039.446635250951,True,True,True,True,True,False,True,True,True,-0.8333965577369207,red,129.4474878524271,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,60.41366041366041,False,False
GANECOS.NS,2026-07-07,1101.5999755859375,945.2250061035156,943.9916687011719,970.7500048828125,886.6216678873698,947.9341317749023,983.954743483223,653.5499877929688,1577.3278364271994,True,False,False,True,True,True,False,True,True,-27.553005368232796,ppv,137.45868556171808,False,False,False,False,,Textiles & Apparels,Other Textile Products,25.06012506012506,False,False
SHAREINDIA.NS,2026-07-07,164.91000366210938,139.3599993387858,138.38666598002115,139.25439926147462,144.1233366394043,149.03721908569335,142.28561141451505,115.36000061035156,209.95793275831312,True,False,False,False,True,True,True,True,True,-7.553454339539034,ppv,3591.350325567142,True,False,False,False,,Capital Markets,Stockbroking & Allied,52.18855218855219,False,False
GREENPANEL.NS,2026-07-07,196.13999938964844,191.66916529337564,191.61027654012045,199.57319976806642,209.686799214681,228.5850991821289,191.93905171120434,163.00999450683594,335.20001220703125,False,False,False,False,False,False,False,True,True,-29.458727566752884,green,103.13800824392219,False,False,False,False,,Consumer Durables,Plywood Boards/ Laminates,22.607022607022607,False,False
NELCAST.NS,2026-07-07,140.25999450683594,138.5108324686686,138.4088897705078,140.5622006225586,122.26046702067057,121.9952004623413,139.58317074630529,85.9800033569336,180.89999389648438,True,True,False,True,False,True,True,True,True,-5.07798470479941,noise,42.763260739836525,False,False,False,False,,Industrial Products,Castings & Forgings,54.689754689754686,False,False
KRSNAA.NS,2026-07-07,551.1500244140625,545.9499969482422,544.7333306206597,556.9219970703125,631.0466654459635,674.6892495727539,549.8386273979473,515.0,894.4000244140625,False,False,False,False,False,False,False,True,True,-22.151837350340188,noise,57.856713640129186,False,True,False,False,,Healthcare Services,Healthcare Service Provider,33.28523328523328,False,False
MATRIMONY.NS,2026-07-07,444.04998779296875,409.4875030517578,408.6125005086263,414.9310003662109,460.84866719563803,473.4580003356934,418.76993469867887,364.04998779296875,584.253624873927,False,False,False,False,True,False,True,True,True,-15.28576803138587,noise,68.41248568482892,False,True,False,False,,Retailing,Internet & Catalogue Retail,41.65464165464166,False,False
HALEOSLABS.NS,2026-07-07,1612.300048828125,1494.8916829427083,1493.0027770996094,1511.06400390625,1361.904668782552,1321.5324377441407,1547.563311598526,1065.664488149827,1774.0,True,True,True,True,True,True,True,True,True,33.525284907161335,noise,34.14744277178865,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,85.56998556998558,True,True
LORDSCHLO.NS,2026-07-07,139.7100067138672,135.20249938964844,134.94861009385852,137.3805990600586,143.74939982096353,156.29425018310548,136.2965856192617,108.0,241.99000549316406,False,False,False,False,True,False,False,True,True,-17.972052192366807,red,151.13471611635956,False,False,False,False,,Chemicals & Petrochemicals,Commodity Chemicals,38.91293891293891,False,False
ASIANHOTNR.NS,2026-07-07,338.8999938964844,305.20416768391925,303.5125020345052,301.5960009765625,304.1623337809245,310.38075073242186,314.57595264565015,247.5,402.54998779296875,True,False,False,False,True,True,True,True,True,-8.885607534850914,red,946.7847399424506,False,False,False,False,,Leisure Services,Hotels & Resorts,50.16835016835017,False,False
CINELINE.NS,2026-07-07,82.12999725341797,79.74916585286458,79.71055539449056,81.20399978637695,84.28746693929037,84.84585010528565,80.63589415958278,73.3499984741211,97.98999786376953,False,False,False,False,True,False,True,True,True,-5.868197990351898,noise,93.56014271799971,False,False,False,False,,Entertainment,"Film Production, Distribution & Exhibition",53.87205387205387,False,False
BAJAJINDEF.NS,2026-07-07,247.3000030517578,253.33750025431314,253.1513900756836,265.6734002685547,282.2710002644857,306.5307501983643,251.6865884762709,207.25,577.475353669467,False,False,False,False,False,False,False,False,True,-52.7903032934183,noise,61.649632950700195,False,False,False,False,,Industrial Manufacturing,Industrial Products,3.6075036075036073,False,False
DIAMINESQ.NS,2026-07-07,269.4700012207031,250.82500203450522,248.78805626763238,255.01660095214845,251.31693379720053,264.03620010375977,256.6539853880451,208.00999450683594,448.6617804297626,True,False,False,False,True,False,False,True,True,-37.70289875062112,noise,76.03641673339479,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,13.564213564213565,False,False
