symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
MOTHERSON.NS,2026-07-07,144.47999572753906,147.2783342997233,143.52972284952799,138.57420028686522,125.78168746948242,121.07807544708253,146.5527280808883,89.42248454216111,155.25,True,True,True,True,True,True,True,False,False,40.90780568658736,dry,2.0836202655147606,False,False,False,False,,Auto Components,Auto Components & Equipments,87.80722891566265,True,True,151302.2,335.63,23361506.0,0.2218
TITAN.NS,2026-07-07,4555.7998046875,4387.199951171875,4240.961093478732,4252.462006835937,4174.069342447917,4047.4370068359376,4425.299372379118,3303.10009765625,4605.0,True,True,True,True,True,True,True,True,False,24.21535478369632,noise,50.0246806754304,False,False,True,False,,Consumer Durables,"Gems, Jewellery And Watches",79.95180722891565,True,True,407490.83,512.22,1115033.0,0.1257
CHENNPETRO.NS,2026-07-07,1125.199951171875,1126.058329264323,1116.8499993218315,1102.737999267578,977.0742793782553,947.8273138427735,1129.4595117351005,615.9702998720279,1249.0,True,True,True,True,True,True,True,False,False,60.370812479350455,dry,2.356984371137428,False,True,False,False,,Petroleum Products,Refineries & Marketing,92.33734939759036,True,True,16627.45,173.82,1556656.0,1.0454
ABCAPITAL.NS,2026-07-07,408.8500061035156,394.60833231608075,370.04305436876086,365.2859997558594,349.469999593099,340.43199966430666,395.9541878157391,243.0,410.70001220703125,True,True,True,True,True,True,True,True,False,49.981656988027055,dry,2.2678089129352177,False,True,False,False,,Finance,Investment Company,90.36144578313254,True,True,111733.34,181.14,4432742.0,0.1621
IDEA.NS,2026-07-07,14.0,14.337500095367432,14.327222267786661,13.545600051879882,11.483133392333984,10.930400035381318,14.301587102751794,6.119999885559082,15.34000015258789,True,True,True,True,True,True,True,False,False,86.91589356230345,dry,7.43867864754267,False,False,False,False,,Telecom - Services,Telecom - Cellular & Fixed line services,95.61445783132531,True,True,150705.16,719.19,517030534.0,0.4772
INDUSINDBK.NS,2026-07-07,1015.2000122070312,937.3095296223959,919.6710357666016,917.7970983886719,887.7423465983073,860.7744729614258,950.5484395576033,709.4508644993872,1018.0,True,True,True,True,True,True,True,True,False,18.56168804438516,dry,10.63317840235477,False,False,True,False,,Banks,Private Sector Bank,77.25301204819277,True,True,79004.06,221.96,2188990.0,0.281
ADANIPORTS.NS,2026-07-07,1877.300048828125,1829.1749877929688,1811.0988193088108,1786.643046875,1573.0009236653646,1540.5531103515625,1846.1878489443789,1285.0840970824604,1891.0999755859375,True,True,True,True,True,True,True,True,False,31.731665177649848,dry,5.64481279176839,False,True,False,False,,Transport Infrastructure,Port & Port services,83.855421686747,True,True,431070.75,537.58,2873213.0,0.1247
ASIANPAINT.NS,2026-07-07,2746.10009765625,2684.7410888671875,2662.2745225694443,2615.6448193359374,2546.367762044271,2542.258564453125,2703.9412666248563,2096.8080953222207,2960.0187763517797,True,True,True,True,True,True,True,True,False,14.666795251941167,dry,1.7608016241562676,False,True,False,False,,Consumer Durables,Paints,74.8433734939759,True,True,262764.4,356.32,1299966.0,0.1356
POLYCAB.NS,2026-07-07,9536.5,9746.166666666666,9562.472927517361,9296.55798828125,8098.749052734375,7956.1192578125,9666.058297713938,6573.808492085471,10126.0,True,True,True,True,True,True,True,False,False,41.57430802875189,dry,0.9399122312618576,False,True,False,False,,Industrial Products,Cables - Electricals,88.04819277108433,True,True,142981.72,365.84,385281.0,0.2559
AUROPHARMA.NS,2026-07-07,1591.800048828125,1551.4166564941406,1487.8777737087673,1478.2219970703125,1315.5833292643229,1270.0699981689454,1558.6211931357566,1016.0999755859375,1636.800048828125,True,True,True,True,True,True,True,True,False,41.083909596121075,dry,2.3640729840146686,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,87.90361445783132,True,True,91859.08,223.44,1399545.0,0.2432
FEDERALBNK.NS,2026-07-07,330.8999938964844,326.27916208902997,308.794445461697,303.07500061035154,284.18646809895836,268.4776509857178,326.8421146262139,183.99616636888095,334.29998779296875,True,True,True,True,True,True,True,True,False,52.88318398352692,dry,1.0970412104094307,False,True,False,False,,Banks,Private Sector Bank,90.93975903614458,True,True,81015.57,380.47,11583849.0,0.4696
MAHABANK.NS,2026-07-07,85.38999938964844,89.27249972025554,84.27870347764757,82.81930252075195,70.31498397827148,66.8064073753357,88.47446587992933,50.17055988911408,94.5,True,True,True,True,True,True,True,False,False,53.890739073708005,dry,9.920571059650277,False,False,False,False,,Banks,Public Sector Bank,91.18072289156626,True,True,65832.02,171.36,20021152.0,0.2603
