symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
STLTECH.NS,620.5999755859375,495.7249984741211,381.4347203572591,329.2241986083984,191.96266596476238,174.07164932250976,526.8924401530244,69.76000213623047,620.5999755859375,True,True,True,True,True,True,True,True,False,762.6632673405929,noise,41.491853900406724,False,False,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,99.95124329595319,True,True,30295.68,418.4,6741791,1.381
CUPID.NS,129.19000244140625,125.02249908447266,119.76305537753635,110.39859970092773,88.43734670003255,76.61388999938964,127.00124331301753,17.68000030517578,133.9199981689453,True,True,True,True,True,True,True,True,False,496.8860091248535,noise,20.967842612857865,False,False,Personal Products,Personal Care,99.9024865919064,True,True,17362.26,243.74,18877086,1.4039
SIGMAADV.NS,436.8999938964844,380.6125005086263,303.8052796257867,264.3772012329102,211.21800120035806,194.9277507019043,396.94965003093023,79.5,446.0,True,True,True,True,True,True,True,True,False,399.88556781331346,noise,84.58631724926887,False,False,Aerospace & Defense,Aerospace & Defense,99.80497318381278,True,True,7699.91,15.14,346617,0.1967
VMARCIND.NS,1436.6500244140625,1191.1583455403645,1035.5430586073135,927.3610021972656,750.8130013020833,680.852501373291,1257.9853877341975,271.3500061035156,1482.0,True,True,True,True,True,True,True,True,False,349.79650966420246,green,110.70641234544235,False,True,Industrial Products,Cables - Electricals,99.70745977571916,True,True,441.28,0.84,46606,0.1908
BHAGYANGR.NS,336.04998779296875,294.1374994913737,272.48777813381616,239.01760009765624,180.5282001241048,158.8348000717163,304.12231348462,70.20999908447266,351.8999938964844,True,True,True,True,True,True,True,True,False,326.4052762381091,noise,33.66594821005781,False,False,Non - Ferrous Metals,Copper,99.60994636762554,True,True,1080.79,10.91,323012,1.0096
VENUSREM.NS,1481.800048828125,1201.0791880289714,1052.009730021159,1007.5210046386719,807.5306679280599,720.8975007629394,1266.1779883144309,390.54998779296875,1481.800048828125,True,True,True,True,True,True,True,True,False,273.76718456356366,noise,65.35644966318172,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.46367625548514,True,True,1983.05,9.3,62752,0.4689
PRIZOR.NS,726.2000122070312,661.9791717529297,618.2847230699327,556.1369995117187,390.13933319091797,368.2712499237061,669.6282258606315,177.0,739.0,True,True,True,True,True,True,True,True,False,270.6047581102275,ppv,191.10764430577223,False,False,Industrial Manufacturing,Industrial Products,99.41491955143832,True,True,194.79,0.54,29881,0.2795
GVPIL.NS,873.3499755859375,780.3458353678385,657.3888838026259,592.0079968261718,435.00066548665365,412.07274932861327,809.1709483813441,253.1999969482422,897.4000244140625,True,True,True,True,True,True,True,True,False,242.59767058649308,green,101.51579501427386,False,False,Electrical Equipment,Heavy Electrical Equipment,99.36616284739152,True,True,5908.29,19.66,223689,0.3327
HOACFOODS.NS,595.0,534.841667175293,474.78472476535376,446.35100158691404,369.4293341064453,333.4612504577637,553.12984509427,169.4499969482422,600.0,True,True,True,True,True,True,True,True,False,234.45757190200683,green,132.35294117647058,False,False,Food Products,Other Food Products,99.31740614334471,True,True,56.3,0.07,5004,0.1302
BLISSGVS.NS,434.95001220703125,363.15416717529297,301.31083382500543,281.6093997192383,212.28646138509114,198.2093325805664,386.3337046423661,117.7448072129227,446.8999938964844,True,True,True,True,True,True,True,True,False,233.9341243287317,noise,42.66745613676384,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.2686494392979,True,True,4612.4,106.67,2446616,2.3127
SALSTEEL.NS,60.54999923706055,58.97999954223633,57.23666625552707,52.01219970703125,44.94406664530436,39.84969999313355,59.10861549624312,14.369999885559082,63.4900016784668,True,True,True,True,True,True,True,True,False,233.7927302886973,dry,5.409842358413624,False,False,Ferrous Metals,Sponge Iron,99.2198927352511,True,True,878.01,1.0,164670,0.1137
BAJAJCON.NS,557.75,556.1958312988281,508.6041666666667,471.49300048828127,361.0929341634115,331.2403004455566,555.669041561432,168.25,581.0,True,True,True,True,True,True,True,True,False,218.7871391158293,dry,16.9809775792753,False,False,Personal Products,Personal Care,99.07362262311068,True,True,7354.46,74.89,1330129,1.0183
ATHERENERG.NS,982.4000244140625,934.9958292643229,921.8416646321615,884.8159973144532,750.7173323567708,700.636999053955,948.9499380971644,301.0,1003.9000244140625,True,True,True,True,True,True,True,True,False,213.8658224965056,noise,37.78670787853077,False,False,Automobiles,2/3 Wheelers,98.92735251097025,True,True,37545.86,425.12,4337924,1.1323
UCL.NS,155.75,153.91666666666666,131.88611115349664,118.39699996948242,75.02766667683919,67.53850019454956,153.35767713674957,38.0,155.75,True,True,True,True,True,True,True,True,False,204.79452964930616,dry,0.0,False,False,Chemicals & Petrochemicals,Dyes And Pigments,98.82983910287665,True,True,67.03,0.17,28524,0.2538
GAYAPROJ.NS,20.799999237060547,18.248333136240642,18.62777778837416,17.45959993362427,13.78493325551351,12.805099921226502,19.118089913792275,6.710000038146973,20.950000762939453,True,True,True,True,True,True,True,True,False,197.1428462437221,noise,36.215095692047534,False,False,Construction,Civil Construction,98.78108239882984,True,True,959.24,0.91,439624,0.0947
MAHASTEEL.NS,929.0,876.8583272298177,869.6000010172526,890.947001953125,818.9660009765626,717.518751373291,906.4467865479625,293.0,1050.0,True,True,True,True,True,True,True,True,True,196.61556953768988,dry,12.4892762855423,False,False,Industrial Products,Iron & Steel Products,98.73232569478303,True,True,1526.76,0.62,6723,0.0409
ROSSTECH.NS,1053.800048828125,999.8791758219401,963.5888977050781,904.691005859375,752.7490018717448,739.1791510009766,1019.9184247807412,353.90277099609375,1122.0,True,True,True,True,True,True,True,True,False,179.5993536269175,noise,27.61799380509638,False,False,Aerospace & Defense,Aerospace & Defense,98.488542174549,True,True,3995.55,14.23,134784,0.3562
MIRCELECTR.NS,41.349998474121094,40.634166399637856,37.33972215652466,34.488199920654296,30.168799934387206,29.402199935913085,41.106152265066385,13.100000381469727,49.22999954223633,True,True,True,True,True,True,True,True,False,175.66665649414062,dry,2.733499389196157,False,True,Consumer Durables,Consumer Electronics,98.4397854705022,True,True,1516.36,10.08,2455809,0.6648
