symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
RELIANCE.NS,1304.4000244140625,1339.2499898274739,1369.3361172146267,1366.1460034179688,1440.2153361002604,1427.8345483398436,1333.0721631917263,1290.0,1611.800048828125,False,True,False,False,False,False,True,False,False,-7.832385649838203,dry,16.05174492899064,False,True,Petroleum Products,Refineries & Marketing,53.68113115553389,False,False
LICI.NS,400.0,408.46875254313153,406.3000030517578,399.5955029296875,419.0853350830078,425.43537612915037,406.5621853602926,360.75,483.58777740864724,False,False,False,False,True,False,True,False,False,-15.070700117254688,noise,26.678459120576193,False,True,Insurance,Life Insurance,42.66211604095563,False,False
RAJESHEXPO.NS,104.9000015258789,112.48833401997884,117.4436109330919,110.78079986572266,151.167466023763,159.82519958496093,112.14925133756249,80.37999725341797,237.8800048828125,False,False,False,False,False,True,False,False,False,-47.808349341307576,noise,34.41105884941755,False,False,Consumer Durables,"Gems, Jewellery And Watches",6.143344709897611,False,False
IOC.NS,137.41000366210938,140.21083450317383,142.19722196790906,141.2318002319336,155.1732610066732,151.38332832336425,139.8940677783335,127.92889076038279,186.60727196585654,False,True,False,False,False,False,False,False,False,3.1971005394832774,dry,17.416704038628094,False,False,Petroleum Products,Refineries & Marketing,67.33300828863969,False,False
ONGC.NS,266.25,280.18332926432294,286.73055267333984,284.997998046875,260.3268129475911,252.2793105316162,274.51189876797247,219.43326162728522,307.5,True,True,True,True,False,False,True,False,False,17.23504979259245,noise,23.357400502931235,False,False,Oil,Oil Exploration & Production,78.30326669917113,True,False
SBIN.NS,943.9500122070312,957.7166697184244,1010.5254770914713,1012.6833056640625,1015.7997981770833,969.8800891113282,959.3498031147647,767.8592718430074,1212.8384373028666,False,True,True,False,False,False,True,False,False,18.30170854917128,dry,16.334195966455415,False,True,Banks,Public Sector Bank,78.93710385177963,True,False
BPCL.NS,290.8500061035156,298.2958348592122,301.83055708143445,297.1760015869141,335.35840657552086,329.190793762207,297.3335667914515,266.6000061035156,391.6499938964844,False,True,False,False,False,False,False,False,False,-2.6777927956078806,dry,8.021758122027348,False,False,Petroleum Products,Refineries & Marketing,60.6045831301804,False,False
HINDPETRO.NS,382.25,390.6499989827474,382.0597195095486,370.39899658203126,422.7905173746745,419.9740174865723,388.8451150925262,316.20001220703125,508.45001220703125,False,True,False,False,True,False,True,False,False,-3.5746360059461524,dry,13.848231356006648,False,False,Petroleum Products,Refineries & Marketing,59.1418820087762,False,False
TMPV.NS,388.29998779296875,380.43333689371747,360.57083384195965,348.13800170898435,358.87366739908856,430.2067504882813,383.22039794058617,294.29998779296875,744.0,False,False,False,False,True,True,False,True,False,-45.56795899450008,dry,14.679282780493768,False,False,Automobiles,Passenger Cars & Utility Vehicles,7.557289127254998,False,False
HDFCBANK.NS,746.5,759.4125061035156,774.5500030517578,773.9660034179688,891.1746663411458,911.8339996337891,755.3196337917706,726.6500244140625,1020.5,False,False,False,False,False,False,False,False,False,-22.19749808716619,dry,15.677230999894984,False,True,Banks,Private Sector Bank,31.594344222330573,False,False
