symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
HINDALCO.NS,1137.5,1116.4083353678386,1070.5069461398655,1026.7560021972656,933.401669108073,886.2935021972656,1124.1015607253016,613.5008869488823,1176.0,True,True,True,True,True,True,True,True,False,80.87479626254719,noise,20.712461547277048,False,True,Non - Ferrous Metals,Aluminium,94.7830326669917,True,True,254474.24,712.87,6264223,0.2801
TATASTEEL.NS,209.14999389648438,210.20833333333334,212.24111217922635,208.04980072021485,192.6184002685547,186.32790008544922,210.79441632777625,149.8000030517578,224.39999389648438,True,True,True,True,True,True,True,False,False,32.91981999437168,noise,20.953443114995917,False,True,Ferrous Metals,Iron & Steel,86.20185275475379,True,True,260586.79,662.74,31719363,0.2543
JSWSTEEL.NS,1309.0,1294.5000101725261,1275.6333414713542,1242.6940063476563,1199.8826717122395,1177.3835034179688,1297.6514941810494,959.5660768846707,1328.0,True,True,True,True,True,True,True,True,False,32.11121568723112,dry,9.621156704693199,False,True,Ferrous Metals,Iron & Steel,85.81179912237933,True,True,319186.04,259.77,1986345,0.0814
BHEL.NS,402.79998779296875,411.9291636149089,378.7175004747179,345.67780029296875,295.27100036621096,278.46480003356936,409.5873677109041,205.1199951171875,424.8999938964844,True,True,True,True,True,True,True,False,False,55.35019189628938,dry,16.784079177936395,False,True,Electrical Equipment,Heavy Electrical Equipment,91.90638712823012,True,True,140449.03,667.22,16542007,0.4751
MAHABANK.NS,78.41999816894531,79.38666661580403,78.88888910081651,75.31180000305176,66.49625671386718,63.553524532318114,79.14045186655096,49.98007775505575,85.9000015258789,True,True,True,True,True,True,True,False,False,47.48488065841319,dry,6.273932855486318,False,True,Banks,Public Sector Bank,90.1511457825451,True,True,60378.71,166.63,21227082,0.276
GOKULAGRO.NS,228.1999969482422,230.1541659037272,227.79972203572592,217.1085998535156,190.47793284098307,187.6040746307373,230.7055278958949,121.55000305175781,249.9199981689453,True,True,True,True,True,True,True,False,False,83.7433048906818,dry,4.810173159602041,False,True,Agricultural Food & other Products,Edible Oil,95.02681618722575,True,True,6766.34,58.13,2535195,0.8591
NATIONALUM.NS,433.5,419.07083384195965,417.05548095703125,409.05211853027345,346.27749135335284,310.02537590026856,424.77553115000813,168.71956225754178,444.5,True,True,True,True,True,True,True,True,True,151.2223919251886,noise,20.818690696066238,False,True,Non - Ferrous Metals,Aluminium,98.19600195026817,True,True,79700.64,614.93,14170448,0.7715
SIEMENS.NS,3694.199951171875,3738.4083048502603,3735.530551486545,3560.63400390625,3286.3233365885417,3256.0515014648436,3740.190423582178,2826.0,3937.300048828125,True,True,True,True,True,True,True,False,True,10.300967545377082,noise,23.78288339974695,False,True,Electrical Equipment,Heavy Electrical Equipment,73.4275962944905,True,True,131472.57,187.94,509068,0.1429
RBLBANK.NS,340.0,338.94166564941406,331.4805560641819,324.36000061035156,314.8366670735677,304.89778648376466,340.7299361008351,204.75543603550545,353.0,True,True,True,True,True,True,True,False,False,60.152224192299045,dry,14.251014461744651,False,True,Banks,Private Sector Bank,92.88152120916627,True,True,21035.21,176.42,5192733,0.8387
CUMMINSIND.NS,5691.0,5601.041666666667,5360.830539279514,5180.791982421875,4655.629900716146,4473.609581298828,5659.649438397129,3141.150846033344,6100.0,True,True,True,True,True,True,True,True,False,76.5798498706577,dry,8.835982224911922,False,True,Industrial Products,"Compressors, Pumps & Diesel Engines",94.49049244271087,True,True,158128.74,401.86,704459,0.2541
