symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
INFY.NS,1160.9000244140625,1156.9083251953125,1205.2555474175347,1223.44599609375,1422.9875016276042,1431.4081439208985,1165.1985236747191,1089.0,1728.0,False,False,False,False,False,False,False,False,False,-24.37481004426296,ppv,485.51833794139094,False,False,IT - Software,Computers - Software & Consulting,26.666666666666668,False,False
MOTHERSON.NS,145.74000549316406,133.98500124613443,127.54888916015625,122.71364273071289,118.75634399414062,114.21177497863769,136.60768761123057,89.42248454216111,151.77000427246094,True,True,True,True,True,True,True,True,False,46.5435172652296,ppv,333.6635166654979,False,False,Auto Components,Auto Components & Equipments,89.55223880597015,True,True
HCLTECH.NS,1183.800048828125,1158.6999918619792,1242.5687561035156,1268.9456518554687,1450.9251123046874,1441.2657409667968,1169.1311802955138,1103.4000244140625,1746.660434027475,False,True,False,False,False,False,False,True,False,-26.236794001638085,ppv,273.36697982962494,False,False,IT - Software,Computers - Software & Consulting,24.079601990049753,False,False
REDINGTON.NS,224.3300018310547,220.77666727701822,220.8580551147461,218.5111996459961,252.52839894612632,254.1265990447998,222.13219391610136,191.30999755859375,327.511218461602,False,False,False,False,True,False,False,True,False,-14.034167429550038,ppv,130.8707257909346,False,False,Commercial Services & Supplies,Trading & Distributors,42.189054726368155,False,False
WIPRO.NS,204.25,197.48416646321616,200.32416576809354,198.0875994873047,223.5847139485677,227.8965626525879,200.6670961925812,186.5,266.2266963670133,False,False,False,False,True,False,True,True,False,-14.624175779038339,ppv,328.97927385085177,False,False,IT - Software,Computers - Software & Consulting,40.94527363184079,False,False
HYUNDAI.NS,1924.0,1847.308329264323,1837.191667344835,1839.9859985351563,2128.8453238932293,2216.0254907226563,1870.1385983518783,1658.0,2890.0,False,False,False,False,True,False,False,True,False,2.8229891404224494,ppv,1355.3337820309378,False,False,Automobiles,Passenger Cars & Utility Vehicles,64.4776119402985,False,False
TECHM.NS,1483.9000244140625,1425.0749918619792,1444.0694410536025,1430.9619970703125,1496.4133357747396,1489.107459716797,1444.7976229636295,1304.0999755859375,1854.0,False,True,False,False,True,False,True,True,False,-4.656293569392911,ppv,157.03022160057947,False,False,IT - Software,Computers - Software & Consulting,56.36815920398009,False,False
LTM.NS,4061.60009765625,4013.8492838541665,4259.124159071181,4234.471845703125,5143.8221223958335,5148.551501464844,4037.501237162482,3855.629087128889,6344.474916122625,False,False,False,False,False,False,False,True,False,-19.160032417012076,ppv,324.14273944616684,False,False,IT - Software,Computers - Software & Consulting,34.47761194029851,False,False
PATANJALI.NS,456.20001220703125,460.27500406901044,461.0012664794922,464.29638916015625,516.384521077474,535.4613177490235,460.48948994155444,438.0,648.8368060933632,False,False,False,False,False,False,False,False,False,-20.722441183112174,ppv,155.11645697489092,False,False,Agricultural Food & other Products,Edible Oil,32.18905472636816,False,False
KALYANKJIL.NS,355.04998779296875,352.64583079020184,396.4249971177843,393.7829998779297,436.83599975585935,452.9945541381836,357.76791217778015,337.0,615.8977245777407,False,False,False,False,False,False,False,False,False,-37.3468888578461,ppv,701.9270995041769,False,False,Consumer Durables,"Gems, Jewellery And Watches",12.437810945273633,False,False
INDUSTOWER.NS,442.04998779296875,430.78333282470703,419.0638893975152,421.2729998779297,421.76199930826823,402.8892491149902,431.9711707517818,312.54998779296875,481.5,True,True,False,False,True,True,True,True,False,16.176080891713205,ppv,221.13012769184652,False,False,Telecom - Services,Telecom - Infrastructure,76.66666666666667,True,False
FEDERALBNK.NS,288.95001220703125,285.8583348592122,289.09722391764325,282.6740008544922,270.36766794840497,252.10145309448242,287.97634418482215,183.99616636888095,302.0,True,True,True,True,True,True,True,True,False,43.98177142952293,ppv,1799.5350971562104,False,False,Banks,Private Sector Bank,88.90547263681592,True,True
IDBI.NS,73.83000183105469,72.34666697184245,73.93833308749728,72.69919998168945,92.6052665201823,92.29899997711182,73.05782631376204,61.0099983215332,118.37999725341797,False,True,False,False,True,False,False,True,False,-18.068782779845172,ppv,79.09071774239193,False,False,Banks,Private Sector Bank,36.46766169154229,False,False
YESBANK.NS,23.149999618530273,22.21833340326945,20.953888999091255,20.181000061035157,21.295933341979982,21.13845004081726,22.373440048339564,17.200000762939453,24.299999237060547,True,True,True,False,True,True,True,True,False,10.290613963627715,ppv,258.2672168880431,False,False,Banks,Private Sector Bank,71.39303482587064,True,False
BOSCHLTD.NS,36625.0,36516.25,36757.63888888889,35003.7,35965.73333333333,36816.1,36386.617436503184,28610.0,41945.0,False,False,False,False,True,False,True,True,False,15.537188779091316,ppv,377.7440975379745,False,False,Auto Components,Auto Components & Equipments,76.06965174129353,True,False
BANDHANBNK.NS,208.3000030517578,196.60583368937174,189.3113890753852,179.10120025634765,164.24500030517578,164.3280445098877,199.5359680357334,134.25,212.66000366210938,True,False,True,True,True,True,True,True,False,26.918778353848595,ppv,124.65929839094107,False,False,Banks,Private Sector Bank,82.7363184079602,True,False
LTF.NS,286.6000061035156,277.23475646972656,281.6982913547092,273.31796661376956,284.09963775634765,271.1501963806152,279.90656206377054,167.52519905063943,326.09262875443085,True,True,True,False,True,True,True,True,False,68.794908532292,ppv,183.84700489722943,False,False,Finance,Non Banking Financial Company (NBFC),93.43283582089552,True,False
LODHA.NS,938.0999755859375,889.1291656494141,883.2583312988281,846.6380004882812,1002.9733365885417,1050.1683172607422,905.1345651545491,650.7999877929688,1525.9700387101068,False,False,False,False,True,True,False,True,False,-34.5985553652543,ppv,263.9315075337697,False,False,Realty,"Residential, Commercial Projects",15.273631840796021,False,False
STARHEALTH.NS,527.9500122070312,517.0291697184244,509.90694851345484,495.4130029296875,477.5283341471354,471.0480009460449,521.5354980767343,412.6000061035156,586.25,True,True,True,True,True,False,True,True,False,13.868223693949332,ppv,160.4250766281833,False,False,Insurance,General Insurance,74.92537313432835,True,False
JINDALSAW.NS,247.08999633789062,227.76577504475912,227.74921798706055,216.82139221191406,186.8817560831706,190.86200080871583,232.080613448432,151.60325107352764,258.0227782435487,True,False,False,True,True,True,True,True,True,16.59590130948971,ppv,113.57802437935354,False,False,Industrial Products,Iron & Steel Products,77.01492537313432,True,False
RAIN.NS,188.07000732421875,163.38499959309897,142.38972197638617,133.32740005493164,133.09099985758465,134.75732093811035,167.47578074809897,99.9000015258789,193.5500030517578,True,False,False,False,True,True,True,True,False,31.213313896935645,ppv,290.5947760982236,False,False,Chemicals & Petrochemicals,Petrochemicals,84.6268656716418,True,False
MPHASIS.NS,2271.39990234375,2200.3416544596353,2264.3138902452256,2226.5020141601562,2541.356667480469,2606.8169989013672,2229.4875827858796,2013.0,3037.199951171875,False,False,False,False,True,False,False,True,False,-9.002887290055284,ppv,213.73223421362698,False,False,IT - Software,Computers - Software & Consulting,49.900497512437816,False,False
PERSISTENT.NS,5194.2998046875,4974.683268229167,5056.669420030382,5010.855986328125,5613.269332682292,5528.2167138671875,5046.840339291813,4449.10009765625,6575.412975699863,False,True,False,False,True,False,True,True,False,-8.1534536976392,ppv,196.38412892366165,False,False,IT - Software,Computers - Software & Consulting,50.8955223880597,False,False
GMRAIRPORT.NS,100.37000274658203,96.50500043233235,96.86583349439833,94.7395997619629,97.52913299560547,95.4049995803833,97.24580186914758,79.91999816894531,110.36000061035156,True,True,True,False,True,False,True,True,False,16.021269527338244,ppv,758.6642440860018,False,False,Transport Infrastructure,Airport & Airport services,76.46766169154229,True,False
ALKEM.NS,5498.0,5461.291666666667,5469.555555555556,5416.83,5532.214759114583,5479.506096191406,5455.348310452819,4670.802364864473,5886.049582427304,False,True,True,False,True,False,True,True,False,4.981801911449613,ppv,1025.3529436148456,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,66.81592039800995,False,False
