symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
APARINDS.NS,13118.0,12680.25,12173.916666666666,11510.73,9774.64,9433.105,12795.451010232457,6801.0,13580.0,True,True,True,True,True,True,True,True,False,73.12602715520788,red,277.76556401955276,False,True,Electrical Equipment,Other Electrical Equipment,94.22885572139303,True,True,,,,
FINCABLES.NS,1136.300048828125,1072.0541737874348,1009.7583346896702,958.2770031738281,843.0176700846354,838.9577651977539,1089.7701527454178,700.7999877929688,1184.800048828125,True,True,True,True,True,True,True,True,False,17.437202289279654,red,150.35724643950357,False,True,Industrial Products,Cables - Electricals,77.61194029850746,True,True,,,,
ANGELONE.NS,337.29998779296875,325.81667073567706,314.2588890923394,291.26146484375,264.29479736328125,256.1391262817383,332.3544947411384,206.75854823075167,351.0,True,True,True,True,True,True,True,True,False,15.672607047683695,noise,51.20390175221654,False,True,Capital Markets,Stockbroking & Allied,76.16915422885572,True,True,,,,
SONACOMS.NS,607.4500122070312,591.2666625976562,583.1874949137369,559.6499975585938,515.5133809407552,495.6909538269043,597.6683991415891,400.9971212731793,621.7999877929688,True,True,True,True,True,True,True,True,False,12.195346588876088,noise,75.25468098981877,False,True,Auto Components,Auto Components & Equipments,73.03482587064677,True,True,,,,
USHAMART.NS,506.04998779296875,477.5041681925456,460.3319447835286,443.9870001220703,438.16833251953125,430.6399992370605,483.0045320668792,299.9014271132958,518.0,True,True,True,True,True,True,True,True,False,60.83786925865724,red,147.22082334268433,False,True,Industrial Products,Iron & Steel Products,92.43781094527364,True,True,,,,
UNIPARTS.NS,601.0499877929688,559.7083333333334,535.6236106024849,514.3070007324219,485.63621704101564,462.0799885559082,574.0696134841377,305.3782881479897,654.0,True,True,True,True,True,True,True,True,False,88.94859433597615,red,116.65642186556475,False,True,Auto Components,Auto Components & Equipments,95.4726368159204,True,True,,,,
NGLFINE.NS,2785.10009765625,2511.258341471354,2379.2750040690103,2317.16,1882.1993318684895,1767.034006958008,2620.3854043836377,978.5933435058594,3005.0,True,True,True,True,True,True,True,True,False,126.00303747232853,green,119.37683471554168,False,True,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.01492537313433,True,True,,,,
TFCILTD.NS,73.05000305175781,73.89833323160808,73.96666653951009,71.46439979553223,68.87919975280762,68.70658744812012,73.8374759476688,38.759499988961196,84.61000061035156,True,True,True,True,True,True,True,False,False,71.54100628040658,red,188.2980878193022,False,True,Finance,Financial Institution,94.02985074626866,True,True,,,,
KANDARP.NS,155.0,149.34999974568686,146.2819438510471,143.71299957275392,137.55766591389974,129.58874938964843,150.0490543597028,70.30000305175781,169.0,True,True,True,True,True,True,True,True,False,81.81818181818181,noise,50.03849114703618,False,True,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),94.77611940298507,True,True,,,,
CONSOFINVT.NS,230.30999755859375,229.51750055948892,224.8036117553711,222.06800048828126,198.0406669108073,195.98820007324218,230.34325947598106,152.0,245.9499969482422,True,True,True,True,True,True,True,False,False,24.17544401478331,noise,56.90089524656328,False,True,Finance,Non Banking Financial Company (NBFC),80.9950248756219,True,True,,,,
