symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
LICI.NS,411.3500061035156,406.03125254313153,405.5777808295356,398.254501953125,420.19350158691407,426.32525100708006,409.90812354776125,360.75,483.58777740864724,False,False,False,False,True,False,True,True,True,-4.188406649049348,red,120.62971746646072,False,True,Insurance,Life Insurance,57.2139303482587,False,False
JINDALSAW.NS,247.08999633789062,227.76577504475912,227.74921798706055,216.82139221191406,186.8817560831706,190.86200080871583,232.080613448432,151.60325107352764,258.0227782435487,True,False,False,True,True,True,True,True,True,16.59590130948971,ppv,113.57802437935354,False,False,Industrial Products,Iron & Steel Products,77.01492537313432,True,False
JSWENERGY.NS,595.0499877929688,547.1833292643229,546.275004916721,531.5210028076172,504.9260009765625,510.7770001220703,565.220324953821,427.75,617.3499755859375,True,False,False,True,True,True,True,True,True,18.320756045108322,red,252.4536294672104,False,False,Power,Power Generation,78.2089552238806,True,False
ASAHIINDIA.NS,902.5999755859375,850.0124969482422,847.3638882107205,840.3930017089843,922.4816687011719,909.1400479125977,868.7867572973487,686.6682844697214,1074.0,False,True,False,False,True,True,True,True,True,24.17579086483821,noise,39.95715764130293,False,False,Auto Components,Auto Components & Equipments,81.04477611940298,True,False
FINPIPE.NS,186.22000122070312,172.96916707356772,172.40944502088757,171.01760040283204,176.8003996785482,183.4394239807129,177.60975401034045,147.5399932861328,234.07062483931125,True,False,False,False,True,False,True,True,True,-3.2665312696101623,red,171.22187204780766,False,False,Industrial Products,Plastic Products - Industrial,58.35820895522388,False,False
BANCOINDIA.NS,656.25,610.2958374023438,609.606942070855,591.0564154052735,641.9440264892578,649.4066325378418,621.1309633192858,502.0,859.7877065596524,True,False,False,False,True,True,True,True,True,21.465996976906542,ppv,980.855960297404,False,False,Auto Components,Auto Components & Equipments,79.40298507462687,True,False
SPIC.NS,69.19000244140625,69.94416745503743,69.89055612352159,67.26860038757324,75.06693336486816,81.08858423233032,70.56753304650424,55.099998474121094,125.79451791203944,False,False,False,False,True,False,False,False,True,-19.432041624789665,noise,90.80344069714984,False,False,Fertilizers & Agrochemicals,Fertilizers,34.179104477611936,False,False
BAJEL.NS,195.47000122070312,179.94249979654947,178.91722318861218,172.74800079345704,170.92106709798176,180.18754997253419,183.06732831730753,135.10000610351562,263.8999938964844,True,False,False,False,True,True,False,True,True,-7.931796209098952,ppv,436.5549605199956,False,False,Electrical Equipment,Heavy Electrical Equipment,51.64179104477612,False,False
SHANKARA.NS,121.0199966430664,121.02583312988281,120.63611072964139,117.42339981079101,116.14199996948243,281.27830059051513,122.30845257755321,98.25,1209.800048828125,False,False,False,False,True,False,False,False,True,-84.41073970754996,dry,12.8944501268073,False,False,Retailing,Speciality Retail,0.24875621890547264,False,False
IGIL.NS,371.79998779296875,351.9124984741211,351.88055504692926,344.26399963378907,331.1438934326172,335.5063688659668,362.8375765056511,284.8031402273277,435.3585193465419,True,False,False,True,True,True,True,True,True,0.5117600193579541,ppv,169.00823735958016,False,True,Commercial Services & Supplies,Diversified Commercial Services,62.13930348258706,False,False
