symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
BIRLACORPN.NS,1001.7000122070312,1016.6333414713541,966.9472249348959,930.5700012207031,1031.8326708984375,1088.6544244384766,1003.424874785944,769.5999755859375,1523.3064371311973,False,False,False,False,True,True,False,False,False,-27.189754905175036,dry,19.067292987776085,False,Cement & Cement Products,Cement & Cement Products,22.244191794364802,False,False
DEEPAKFERT.NS,1448.699951171875,1339.4666748046875,1248.7013939751519,1162.3610021972656,1205.9653344726562,1272.4709814453124,1377.6191172296253,866.4000244140625,1765.9535005300456,True,False,False,False,True,True,True,True,False,7.166693320443196,noise,48.37837579100094,False,Chemicals & Petrochemicals,Commodity Chemicals,68.41324765200197,False,False
NHPC.NS,78.44000244140625,78.36916605631511,80.23277706570096,79.01499938964844,78.2549892171224,79.19255992889404,78.90635720443052,71.62000274658203,90.15801189750582,False,False,False,False,False,False,True,False,False,-8.184693180165059,noise,63.00437275595962,False,Power,Power Generation,49.28324270884825,False,False
CHAMBLFERT.NS,477.95001220703125,448.8833363850911,449.7124998304579,443.74299987792966,450.0574603271484,470.0134004211426,455.4159394195871,399.75,592.7281960687279,True,False,False,False,True,False,True,True,False,-17.495483748342423,ppv,296.3883933568283,False,Fertilizers & Agrochemicals,Fertilizers,35.73900148294612,False,False
INDHOTEL.NS,657.1500244140625,652.4000040690104,647.2652791341146,635.4300012207032,681.8896667480469,700.6707498168945,655.2169381681911,565.0,811.9500122070312,False,False,False,False,True,False,True,True,False,-14.354826136275056,noise,69.33402437489973,False,Leisure Services,Hotels & Resorts,40.43499752842313,False,False
PPLPHARMA.NS,178.86000061035156,176.85166676839194,163.2694435119629,156.66439910888673,168.7535996500651,175.36724990844726,176.15043779400503,132.3000030517578,220.85000610351562,True,False,False,False,True,True,True,True,False,-13.25325715572976,noise,36.00391061102967,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,42.36282748393475,False,False
TVSSCS.NS,123.36000061035156,116.04500007629395,113.90500005086263,109.95560012817383,111.95273361206054,116.21975044250489,117.86972184842385,90.31999969482422,147.0,True,False,False,False,True,True,True,True,False,-2.4282209028030355,ppv,355.6084325326191,False,Transport Services,Logistics Solution Provider,57.34058329214039,False,False
GODIGIT.NS,305.70001220703125,309.52500406901044,314.35416836208765,318.2910009765625,333.82866719563805,339.5025004577637,308.92108820762115,300.3500061035156,381.3999938964844,False,False,False,False,False,False,True,False,False,-6.9689572340636,noise,62.08815917888661,False,Insurance,General Insurance,51.60652496292635,False,False
MOTILALOFS.NS,870.5499877929688,850.5833384195963,815.6638895670573,775.0490014648437,831.3073173014322,852.9584921264649,853.8386039887467,614.9000244140625,1088.3156211947492,True,False,False,False,True,True,True,True,False,11.212361389915637,green,115.67632066015574,False,Capital Markets,Stockbroking & Allied,72.02174987642115,True,False
NYKAA.NS,266.3500061035156,270.6458333333333,265.7900004916721,258.6338000488281,258.1437333170573,252.3551496887207,270.908407767757,191.16000366210938,285.6000061035156,True,True,True,True,True,True,True,False,False,32.22299586746185,red,147.03549810791588,False,Retailing,E-Retail/ E-Commerce,85.02224419179436,True,True
GSFC.NS,169.32000732421875,170.97333399454752,170.37888929578992,165.22280059814454,174.61299967447917,181.28817131042481,171.38224747434236,138.8300018310547,215.43096043485255,False,False,False,False,True,False,True,False,False,-13.377562478064453,noise,53.34660013327112,False,Fertilizers & Agrochemicals,Fertilizers,42.016806722689076,False,False
AFCONS.NS,322.5,319.0541636149089,323.98611026340063,311.5020001220703,353.6316660563151,375.0809994506836,315.53821300142107,265.79998779296875,479.3999938964844,False,False,False,False,True,False,False,True,False,-27.554227830343148,green,177.9511291302181,False,Construction,Civil Construction,21.700444883835885,False,False
MANAPPURAM.NS,330.25,314.1375020345052,294.3203493754069,283.7298345947266,286.99382161458334,284.51497520446776,318.619556019482,225.94835379412717,334.0,True,True,True,False,True,True,True,True,False,44.81885953076532,noise,39.87598594625182,False,Finance,Non Banking Financial Company (NBFC),88.63074641621354,True,False
CIEINDIA.NS,457.20001220703125,460.7624994913737,468.93217129177515,463.0875183105469,434.75374674479167,426.35670318603513,460.865491495399,375.6987205418633,518.5450350593709,True,True,True,True,False,False,True,False,False,5.0091761497628395,noise,64.6921004007794,False,Auto Components,Auto Components & Equipments,66.1888284725655,False,False
