symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
AUROPHARMA.NS,2026-09-18,1734.0,1671.2083435058594,1642.4388970269097,1616.88400390625,1466.2306673177084,1396.1684979248048,1676.8500998947436,1066.800048828125,1734.0,True,True,True,True,True,True,True,True,False,58.849398935653305,ppv,138.42913822579993,False,False,True,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True
