symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
AUROPHARMA.NS,2026-09-09,1698.9000244140625,1655.0750122070312,1618.3555569118923,1603.5160009765625,1442.847998860677,1380.113497314453,1664.6206069710875,1033.199951171875,1717.0,True,True,True,True,True,True,True,True,False,62.71430553962598,noise,64.64874467682506,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True,97750.95,188.48,1109418.0,0.1928,—
NIFTYSMLCAP250.NS,2026-09-09,18431.94921875,18424.412434895832,18240.109700520832,18174.5959765625,16910.1573046875,16773.4422265625,18431.741016112843,14143.4501953125,18551.0,True,True,True,True,True,True,True,True,False,8.557006255640864,dry,,False,False,False,False,Index,Index,25.0,False,False,,,,,—
