symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
AUROPHARMA.NS,2026-08-25,1617.800048828125,1634.191670735677,1589.2222222222222,1573.9579956054688,1409.055330403646,1356.8519970703126,1621.2308982295986,1016.0999755859375,1682.4000244140625,True,True,True,True,True,True,True,False,False,55.40826597772575,noise,51.67650018580285,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True,93084.64,189.63,1172138.0,0.2037,—
NIFTYSMLCAP250.NS,2026-08-25,18347.150390625,18339.529134114582,18109.05002170139,18008.07203125,16711.19296875,16701.32923828125,18327.126575638897,14143.4501953125,18514.30078125,True,True,True,True,True,False,True,True,False,8.700025711956204,dry,,False,False,False,False,Index,Index,25.0,False,False,,,,,—
