symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
RELIANCE.NS,1350.5,1351.4333394368489,1370.3638949924045,1373.2580029296876,1444.469336751302,1429.2827520751953,1358.4763739828913,1290.0,1611.800048828125,False,True,False,False,False,False,True,False,False,-4.969605346229333,noise,69.66050976418296,False,False,Petroleum Products,Refineries & Marketing,52.98804780876494,False,False
LICI.NS,415.0,404.28333536783856,404.4736141628689,397.754501953125,420.4028348795573,426.4991259765625,409.58770520203814,360.75,483.58777740864724,False,False,False,False,True,False,True,True,False,-2.2370835842338455,red,262.9678986264016,False,False,Insurance,Life Insurance,56.402959590210585,False,False
RAJESHEXPO.NS,122.12000274658203,111.06333351135254,116.39138857523601,109.89579971313476,153.4407992553711,161.52009956359862,113.93013784917966,80.37999725341797,237.8800048828125,False,False,False,False,True,True,False,True,False,-39.11656115675891,noise,77.15524989937845,False,False,Consumer Durables,"Gems, Jewellery And Watches",9.10643141718839,False,False
IOC.NS,143.94000244140625,139.0999984741211,142.31611082288953,142.11099975585938,155.37541625976561,151.22902450561523,140.92775523226544,127.92889076038279,186.60727196585654,False,True,False,False,True,False,True,True,False,6.532926411690143,noise,60.628981950476266,False,False,Petroleum Products,Refineries & Marketing,66.1923733636881,False,False
ONGC.NS,274.04998779296875,293.0208333333333,289.50138685438367,284.76499938964844,259.38505594889324,251.15089080810546,288.4153550151209,219.43324653939325,307.5,True,True,True,True,False,False,True,False,False,18.278269059758976,red,149.07993662482707,False,False,Oil,Oil Exploration & Production,76.32327831531018,True,False
SBIN.NS,967.7999877929688,956.759775797526,1021.163331773546,1021.0115063476562,1013.490527750651,965.7812991333008,966.5750960434549,767.8592718430074,1212.8384373028666,False,True,True,True,False,False,True,True,False,24.635628037939572,noise,45.808377831203806,False,True,Banks,Public Sector Bank,80.42117245304496,True,False
BPCL.NS,307.1499938964844,294.78333536783856,301.2152803209093,297.70900146484377,336.0775545247396,329.28832138061523,299.5098883198021,266.6000061035156,391.6499938964844,False,True,False,False,True,False,True,True,False,2.61524484198552,noise,45.08132721564517,False,False,Petroleum Products,Refineries & Marketing,61.8099032441662,False,False
HINDPETRO.NS,402.8999938964844,383.2749964396159,376.8458302815755,366.2299963378906,424.53512003580727,419.9872200012207,389.7815406412893,316.20001220703125,508.45001220703125,False,True,False,False,True,False,True,True,False,2.3691435148533557,noise,89.47732684892915,False,False,Petroleum Products,Refineries & Marketing,61.4114968696642,False,False
TMPV.NS,400.95001220703125,360.7583363850911,352.419445461697,340.6080017089844,359.20100077311196,436.6225003051758,370.4715123214318,294.29998779296875,744.0,False,False,False,False,True,True,False,True,False,-43.69685929959418,ppv,149.88713267619843,False,False,Automobiles,Passenger Cars & Utility Vehicles,6.317586795674444,False,False
HDFCBANK.NS,758.6500244140625,764.8375040690104,781.4986131456163,782.037001953125,899.6819995117188,917.9502496337891,768.9358308850492,726.6500244140625,1020.5,False,False,False,False,False,False,False,False,False,-20.46910584352718,red,136.6236729635395,False,False,Banks,Private Sector Bank,29.311326124075126,False,False
LT.NS,4047.5,3920.1868286132812,3957.6310763888887,3828.995244140625,3930.310712890625,3851.9492321777343,3964.8673893989735,3256.294765660181,4397.052414797838,True,True,True,False,True,False,True,True,False,14.590702513770214,noise,45.63734128854535,False,False,Construction,Civil Construction,73.53443369379625,True,False
TCS.NS,2284.199951171875,2271.453857421875,2397.219048394097,2389.8031396484375,2772.604103190104,2815.04025390625,2292.2576350162144,2176.883514966109,3404.054653859175,False,False,False,False,False,False,False,False,False,-31.850512409528463,noise,65.09942913397,False,False,IT - Software,Computers - Software & Consulting,15.993170176437108,False,False
HINDALCO.NS,1149.699951171875,1086.1500040690105,1047.1958346896702,1004.6850024414063,921.7980025227864,874.7328121948242,1096.347249796705,613.5008869488823,1154.0,True,True,True,True,True,True,True,True,False,78.1466386020555,green,124.13387358124616,False,False,Non - Ferrous Metals,Aluminium,94.36539556061469,True,True
TATASTEEL.NS,214.6999969482422,212.39666620890299,211.3375006781684,206.02500030517578,191.36846689860025,185.03480003356933,211.64888489989534,149.8000030517578,224.39999389648438,True,True,True,True,True,True,True,True,False,34.81433610504163,green,126.55204289332926,False,False,Ferrous Metals,Iron & Steel,85.08821855435401,True,True
BHARTIARTL.NS,1852.199951171875,1868.5000101725261,1851.5722249348958,1840.5580053710937,1973.1826733398439,1958.052504272461,1866.3979644419937,1740.5,2174.5,False,True,False,False,True,False,True,False,False,1.9645272394118063,noise,90.24345215700649,False,False,Telecom - Services,Telecom - Cellular & Fixed line services,61.0130904951622,False,False
M&M.NS,3121.60009765625,3119.2666829427085,3160.5916748046875,3127.5900146484373,3434.1693424479167,3433.4800061035157,3124.60740662654,2896.0,3839.89990234375,False,True,False,False,False,False,True,False,False,4.447146871884877,noise,44.55510819267833,False,True,Automobiles,Passenger Cars & Utility Vehicles,64.20034149117815,False,False
