symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
DABUR.NS,2026-07-08,436.54998779296875,434.6749979654948,433.352778116862,441.30500061035156,470.29266825358076,479.4401821899414,439.27992542152634,403.3500061035156,573.9701156332931,False,False,False,False,False,False,True,False,True,-10.471421535858727,noise,83.75395002465402,False,False,False,False,,Personal Products,Personal Care,50.625,False,False
ENTERO.NS,2026-07-08,1172.4000244140625,1181.2083435058594,1173.6055670844185,1184.2340112304687,1138.0626704915364,1128.883503112793,1183.185879887235,944.0,1390.0,True,True,False,True,False,False,True,False,True,-3.6805725069805284,noise,30.02910382885437,False,False,False,False,,Retailing,Pharmacy Retail,59.08653846153846,False,False
PURVA.NS,2026-07-08,214.85000610351562,216.2833340962728,216.14416631062826,216.51039978027345,219.5200002034505,230.02950035095216,217.1945272215034,160.69000244140625,305.0,False,False,False,False,False,True,False,False,True,-23.41828000289784,noise,24.0819016691592,False,False,False,False,,Realty,"Residential, Commercial Projects",33.50961538461538,False,False
DALMIASUG.NS,2026-07-08,354.75,337.8153559366862,336.9674055311415,346.55993286132815,321.0842930094401,325.71376159667966,345.9055523722927,256.4493957198617,417.12753880057846,True,False,False,True,True,True,True,True,True,-8.467724186967784,noise,53.154413963369265,False,False,False,False,,Agricultural Food & other Products,Sugar,53.46153846153846,False,False
USHAMART.NS,2026-07-08,489.6499938964844,490.374994913737,490.23194122314453,483.777998046875,446.1069989013672,447.74849884033205,496.93227750474665,333.6000061035156,527.5,True,False,True,True,True,True,True,False,True,33.288189103014076,noise,37.301012883553426,False,False,False,False,,Industrial Products,Iron & Steel Products,86.25,True,False
AARTIDRUGS.NS,2026-07-08,387.1000061035156,378.90417226155597,378.56944529215497,379.04700073242185,375.67003275553384,402.7424263000488,381.49086191291946,318.95001220703125,561.0388911614458,False,False,False,False,True,False,False,True,True,-20.160517448503835,red,175.2379578494461,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,37.78846153846154,False,False
DCMSRIND.NS,2026-07-08,42.06999969482422,38.56198342641195,38.551218032836914,39.94823432922363,54.07482282002767,82.31184747695923,39.43833739145868,31.557174545273405,179.94513189465283,False,False,False,False,True,True,False,True,True,-75.40225935967354,ppv,400.9828261024083,False,False,False,False,,Agricultural Food & other Products,Sugar,0.6730769230769231,False,False
ARIES.NS,2026-07-08,338.25,339.2083333333333,339.1569417317708,345.8559967041016,339.64866536458334,349.79304565429686,339.43210215837865,285.3500061035156,458.55721033211887,False,False,False,False,False,False,False,False,True,0.9794585919367105,red,123.57268384008759,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,64.8076923076923,False,False
SIGNPOST.NS,2026-07-08,310.1499938964844,277.2958348592122,275.3152783711751,276.8094009399414,244.18413360595704,245.40108932495116,287.59144295543143,191.41000366210938,325.0,True,False,False,True,True,True,True,True,True,39.220826010183686,green,204.4145269852589,False,False,True,False,,Media,Advertising & Media Agencies,88.22115384615384,True,False
OWAIS.NS,2026-07-07,110.5,116.60416730244954,116.4805556403266,133.56599914550782,184.75866602579754,255.31324954986573,113.97394396798661,88.0999984741211,600.0,False,False,False,False,False,False,False,False,True,-80.37125897434703,dry,10.169319164081966,False,False,False,False,,Ferrous Metals,Ferro & Silica Manganese,0.4807692307692308,False,False
PHANTOMFX.NS,2026-07-07,190.0,179.72083536783853,178.86666785346137,184.88800079345702,206.04000061035157,216.30350036621093,180.2050090539209,156.0,327.95001220703125,False,False,False,False,True,False,False,True,True,-27.61904761904762,noise,73.11250373022979,False,True,False,False,,Entertainment,Media & Entertainment,27.403846153846157,False,False
UYFINCORP.NS,2026-07-08,15.630000114440918,14.65750010808309,14.606666750378078,14.515600070953369,14.068533350626627,14.274600024223327,15.007543117027446,11.15999984741211,23.299999237060547,True,False,False,True,True,True,False,True,True,-27.839334143354776,green,257.75203554261344,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),26.875,False,False
BALAJITELE.NS,2026-07-08,90.04000091552734,89.11166763305664,88.92416763305664,93.91760055541992,96.255533396403,102.4480500793457,89.76111262708922,69.5199966430664,141.32000732421875,False,False,False,False,False,False,False,True,True,-2.9218318970055557,dry,19.400246612691515,False,False,False,False,,Entertainment,Media & Entertainment,60.04807692307692,False,False
MAGSON.NS,2026-07-07,170.85000610351562,170.93333435058594,170.16111161973743,172.6170004272461,149.80700002034504,139.93624988555908,170.1239060863193,100.5,199.5,True,True,True,True,False,True,True,True,True,22.21030212729127,dry,0.0,False,False,False,False,,Food Products,Packaged Foods,81.00961538461539,True,False
SUMIT.NS,2026-07-08,44.939998626708984,42.47999922434489,42.38833310869005,44.18439971923828,50.64706662495931,59.81664987564087,43.61313289414974,31.739999771118164,104.9000015258789,False,False,False,False,True,True,False,True,True,-54.77508565505724,noise,98.84905919405146,False,False,False,False,,Realty,"Residential, Commercial Projects",3.125,False,False
