symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
AUROPHARMA.NS,2026-08-10,1648.0,1585.558329264323,1565.8805474175347,1532.5479956054687,1377.008662923177,1328.44099609375,1601.9587369003093,1016.0999755859375,1671.9000244140625,True,True,True,True,True,True,True,True,False,53.2647159961769,noise,95.06449369274912,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True,94822.28,207.16,1257026.0,0.2185,—
NIFTYSMLCAP250.NS,2026-08-10,18345.55078125,18054.529296875,17949.922309027777,17701.2789453125,16580.309654947916,16642.37525390625,18179.887423984947,14143.4501953125,18426.05078125,True,False,True,True,True,False,True,True,False,7.007018570366164,dry,,False,False,False,False,Index,Index,25.0,False,False,,,,,—
