symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
AUROPHARMA.NS,2026-08-05,1613.4000244140625,1562.3249918619792,1546.0333251953125,1517.6839965820313,1365.5906632486979,1318.1439965820311,1572.216784194412,1016.0999755859375,1636.800048828125,True,True,True,True,True,True,True,True,False,39.84942111088303,green,113.5761300182768,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True,92831.47,203.63,1262100.0,0.2194,—
NIFTYSMLCAP250.NS,2026-08-05,18321.94921875,17934.13330078125,17878.168077256945,17622.1658984375,16545.13397786458,16622.213994140624,18037.185808357637,14143.4501953125,18366.900390625,True,False,True,True,True,False,True,True,False,6.751363689434542,dry,,False,False,True,False,Index,Index,25.0,False,False,,,,,—
