symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
BHEL.NS,419.3999938964844,404.4874979654948,349.97222306993274,323.8038006591797,286.875200398763,272.14330017089844,403.86156190988186,205.1199951171875,420.95001220703125,True,True,True,True,True,True,True,True,False,69.8655255363788,noise,61.396024988418674,False,Electrical Equipment,Heavy Electrical Equipment,93.72219476025705,True,True,146037.73,698.86,16663310,0.4785
HINDALCO.NS,1099.5999755859375,1070.6833394368489,1035.812501695421,998.192001953125,917.0703356933594,870.2165521240235,1080.200215070541,613.5008869488823,1119.800048828125,True,True,True,True,True,True,True,True,False,67.06846221049898,red,127.87869559558851,False,Non - Ferrous Metals,Aluminium,93.42560553633218,True,True,245887.4,671.16,6103675,0.273
MANINDS.NS,560.0999755859375,552.9833323160807,516.3402769300673,474.9009997558594,426.0326670328776,421.254500579834,558.8058218717058,302.04998779296875,606.4000244140625,True,True,True,True,True,True,True,True,False,66.22642982478861,red,110.36726358178686,False,Industrial Products,Iron & Steel Products,93.32674246169056,True,True,4201.29,48.33,862913,1.1504
RBLBANK.NS,343.3500061035156,332.62083689371747,325.9763904147678,317.77500122070313,313.38500040690104,302.0084987640381,333.101244951157,203.16122381938294,349.8999938964844,True,True,True,True,True,True,True,True,False,65.79991631084529,green,105.6248661111703,False,Banks,Private Sector Bank,93.27731092436974,True,True,21243.07,185.91,5414700,0.8752
DYNAMATECH.NS,11306.0,11021.25,10932.041666666666,10548.75,9553.320813802084,8860.094194335938,11056.22649643873,6316.743428028843,12875.0,True,True,True,True,True,True,True,True,False,64.59554976827293,green,102.73891763823573,False,Industrial Manufacturing,Industrial Products,93.03015323776569,True,True,7678.41,33.05,29235,0.4305
CRAFTSMAN.NS,8692.5,8630.541666666666,7883.333333333333,7625.56,7379.446666666667,7229.1175,8543.83702483385,5095.705042553002,9738.0,True,True,True,True,True,True,True,True,False,63.77685947524032,noise,25.810024235858886,False,Auto Components,Auto Components & Equipments,92.83242708848245,True,True,20736.47,99.13,114044,0.4781
EMCURE.NS,1738.300048828125,1695.8249918619792,1652.1999952528213,1617.1299951171875,1491.672666015625,1465.5534619140626,1710.609066886208,1042.5441915414995,1830.0,True,True,True,True,True,True,True,True,False,63.650361107165466,noise,26.000945301776067,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,92.78299555116163,True,True,32956.35,55.38,318587,0.168
KERNEX.NS,1464.0,1409.875,1290.1111094156902,1193.4069995117188,1191.782334798177,1168.1062506103515,1391.0387869965025,850.0,1626.0,True,True,True,True,True,True,True,True,False,61.759021020493265,green,150.4521779988886,False,Transport Services,Transport Related Services,92.43697478991596,True,True,2459.87,27.66,188958,1.1246
MAHABANK.NS,81.16999816894531,79.67000007629395,76.75388887193468,73.2365998840332,65.50452140808106,62.66837223052978,79.70723369606448,49.36936040991265,85.9000015258789,True,True,True,True,True,True,True,True,False,60.81995379517948,noise,51.351507953521235,False,Banks,Public Sector Bank,92.23924864063272,True,True,62432.35,199.07,24524918,0.3189
SAIL.NS,198.32000732421875,193.4466667175293,181.16000027126736,172.68160034179687,153.53526667277018,147.04578727722168,195.44862443833523,116.63813628480024,209.6999969482422,True,True,True,True,True,True,True,True,False,60.798858716704586,noise,76.69495044400453,False,Ferrous Metals,Iron & Steel,92.18981710331191,True,True,81916.58,550.38,27752186,0.6719
RACLGEAR.NS,1422.9000244140625,1298.5250040690105,1299.3277859157986,1286.5380029296875,1178.6545361328126,1126.6121160888672,1331.1020611966428,804.2043907437434,1690.2278315095687,True,True,True,True,True,True,True,True,False,59.66680688631429,ppv,209.17071654200572,False,Auto Components,Auto Components & Equipments,92.0909540286703,True,True,1680.29,5.71,40123,0.3398
KINGFA.NS,5271.5,5236.608317057292,4828.619439019098,4627.383994140625,4396.092010091146,4344.851510009766,5184.257017430811,3006.0,5476.0,True,True,True,True,True,True,True,True,False,59.49592581895433,green,106.0936629343062,False,Industrial Products,Plastic Products - Industrial,92.04152249134948,True,True,7143.61,3.81,7229,0.0533
