symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
RELIANCE.NS,1354.5,1366.9166564941406,1368.9916687011719,1375.6060009765624,1444.9673372395832,1429.8073040771485,1359.8211853268313,1290.0,1611.800048828125,False,True,False,False,False,False,True,False,False,-4.540937988272098,noise,36.41530209499845,False,Petroleum Products,Refineries & Marketing,55.23715415019763,False,False
LICI.NS,812.9500122070312,799.3500061035156,800.7125057644314,793.4730053710938,841.9580033365885,853.7627517700196,801.840288571906,721.5,967.1755548172945,False,False,False,False,True,False,True,True,False,-3.1703955573765707,ppv,988.2511469813174,False,Insurance,Life Insurance,56.81818181818182,False,False
RAJESHEXPO.NS,107.44000244140625,111.65500005086263,113.85749986436632,109.58219985961914,154.6587326558431,162.53579959869384,110.2327212789316,80.37999725341797,237.8800048828125,False,False,False,False,False,True,False,False,False,-45.39818056179049,noise,37.69279894030691,False,Consumer Durables,"Gems, Jewellery And Watches",6.324110671936759,False,False
IOC.NS,139.47000122070312,139.23999786376953,141.58361095852322,143.04037170410157,155.44647165934245,151.089599609375,138.86175740865966,127.92889076038279,186.60727196585654,False,True,False,False,False,False,False,True,False,4.781090512240871,noise,64.79803301538686,False,Petroleum Products,Refineries & Marketing,66.55138339920948,False,False
ONGC.NS,290.0,292.82083384195965,289.79583146837024,284.0449993896484,258.45118133544923,250.2985412597656,294.20279629861244,219.43324653939325,307.5,True,True,True,True,True,True,True,False,False,22.64148873576426,noise,58.958009377758636,False,Oil,Oil Exploration & Production,80.8300395256917,True,True
SBIN.NS,949.2000122070312,967.1246948242188,1024.183096991645,1027.498985595703,1011.4717232259114,962.9717956542969,964.9734701550321,765.3052827270537,1212.8384373028666,False,True,True,True,False,False,True,False,False,22.99489140377493,noise,43.83593598745666,False,Banks,Public Sector Bank,81.17588932806325,True,False
BPCL.NS,295.6000061035156,293.5166702270508,298.9402804904514,298.8550012207031,336.33552734375,329.28529830932615,293.6489185489867,266.6000061035156,391.6499938964844,False,True,False,False,False,False,True,True,False,0.6502213402280077,noise,39.951000275732056,False,Petroleum Products,Refineries & Marketing,62.005928853754945,False,False
HINDPETRO.NS,389.6499938964844,379.6958287556966,370.8833296034071,365.26399658203127,425.36943888346354,419.90142959594726,380.1793293303669,316.20001220703125,508.45001220703125,False,True,False,False,True,False,True,True,False,1.6682265606225544,noise,39.07853103434905,False,Petroleum Products,Refineries & Marketing,63.3399209486166,False,False
TMPV.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,63.94737577025521,False,Automobiles,Passenger Cars & Utility Vehicles,,False,False
HDFCBANK.NS,766.7999877929688,766.1833343505859,779.8250020345052,785.872001953125,903.8509993489583,921.3842492675781,765.6630783551319,726.6500244140625,1020.5,False,False,False,False,False,False,True,True,False,-18.829725442815935,noise,54.46568366931306,False,Banks,Private Sector Bank,35.079051383399204,False,False
LT.NS,3926.60009765625,3895.4808349609375,3922.17825656467,3813.0951904296876,3925.013995768229,3845.105241699219,3902.398218713825,3256.294765660181,4397.052414797838,True,True,True,False,True,False,True,True,False,12.168027815217442,noise,36.86269206065532,False,Construction,Civil Construction,73.51778656126481,True,False
TCS.NS,2317.300048828125,2321.1666463216147,2440.0305379231772,2431.3799853515625,2821.9936474609376,2862.9919384765626,2326.8793152668336,2206.39990234375,3450.2107909678293,False,False,False,False,False,False,False,False,False,-31.470026921284965,noise,64.11880373335066,False,IT - Software,Computers - Software & Consulting,18.626482213438734,False,False
HINDALCO.NS,1109.199951171875,1067.0250040690105,1030.3958350287544,995.332001953125,914.807002360026,868.1089389038086,1075.8891571782306,613.5008869488823,1115.0,True,True,True,True,True,True,True,True,False,68.59060925678455,noise,69.55720128140933,False,Non - Ferrous Metals,Aluminium,93.62648221343873,True,True
TATASTEEL.NS,209.19000244140625,213.08583323160806,209.93333435058594,204.98140045166016,190.5842002360026,184.21040000915528,211.2737532247366,149.8000030517578,224.39999389648438,True,True,True,True,True,True,True,False,False,34.897243435266475,noise,71.05983162324053,False,Ferrous Metals,Iron & Steel,86.6106719367589,True,True
BHARTIARTL.NS,1871.4000244140625,1855.7500101725261,1845.7527804904514,1838.2540063476563,1975.2400065104166,1958.7495043945312,1874.5397664534423,1740.5,2174.5,False,True,False,False,True,False,True,False,False,4.3200115952640505,noise,51.68515989593085,False,Telecom - Services,Telecom - Cellular & Fixed line services,66.15612648221344,False,False
M&M.NS,3081.300048828125,3167.5249837239585,3152.1722276475693,3130.0940087890626,3441.835341796875,3434.453505859375,3127.1081274611033,2896.0,3839.89990234375,False,True,False,False,False,False,True,False,False,1.3891130420280673,noise,72.21503626488293,False,Automobiles,Passenger Cars & Utility Vehicles,63.04347826086957,False,False
MARUTI.NS,12987.0,13210.166666666666,13232.888888888889,13111.04,14906.04,14871.445,13108.893193830265,11887.338955292347,17370.0,False,True,True,False,False,False,False,False,False,3.8737401820844175,noise,71.64793481833863,False,Automobiles,Passenger Cars & Utility Vehicles,65.81027667984189,False,False
JSWSTEEL.NS,1285.5,1279.558349609375,1247.616672092014,1220.8980053710939,1192.0326708984376,1167.4130029296875,1280.6627238430583,959.5660768846707,1314.0,True,True,True,True,True,True,True,True,False,27.27971211632536,noise,28.379103291221806,False,Ferrous Metals,Iron & Steel,83.49802371541502,True,True
GRASIM.NS,3155.300048828125,2982.86669921875,2825.0722384982637,2772.4600146484377,2798.9533349609374,2797.806541748047,3004.9362501239166,2501.8985572093397,3187.60009765625,True,True,False,False,True,False,True,True,False,16.391440095972598,noise,82.66246254447503,False,Cement & Cement Products,Cement & Cement Products,76.97628458498023,True,False
