symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
AVALON.NS,1473.0,1352.6416625976562,1155.3652767605251,1091.685,1015.0790022786458,999.3705014038086,1366.3926334756372,777.2999877929688,1512.300048828125,True,True,True,True,True,True,True,True,False,68.86392532537798,noise,75.91466346531305,False,Electrical Equipment,Other Electrical Equipment,93.67588932806325,True,True,9837.83,61.42,416977,0.6243
HINDALCO.NS,1109.199951171875,1067.0250040690105,1030.3958350287544,995.332001953125,914.807002360026,868.1089389038086,1075.8891571782306,613.5008869488823,1115.0,True,True,True,True,True,True,True,True,False,68.59060925678455,noise,69.55720128140933,False,Non - Ferrous Metals,Aluminium,93.62648221343873,True,True,248034.1,677.02,6103675,0.273
STAR.NS,1153.199951171875,1152.183329264323,1063.433334350586,1019.7340014648438,930.50533203125,912.0077481079102,1143.1516498882625,676.9404116010173,1231.0,True,True,True,True,True,True,True,True,False,68.28824900139678,noise,44.07425297036167,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,93.57707509881423,True,True,10629.36,36.29,314729,0.3415
BHEL.NS,408.54998779296875,403.40833282470703,345.3177786933051,320.5888006591797,285.62880045572916,271.23605018615723,400.4085770239703,205.1199951171875,417.8999938964844,True,True,True,True,True,True,True,True,False,67.49518653739351,noise,43.90412374261645,False,Electrical Equipment,Heavy Electrical Equipment,93.37944664031622,True,True,142259.69,680.78,16663310,0.4785
RACLGEAR.NS,1397.5,1290.2250061035156,1293.2888963487412,1285.1180029296875,1177.131990559896,1124.363801574707,1310.7025138149938,804.2043907437434,1690.2278315095687,True,True,True,True,True,True,True,True,False,67.18047524482391,red,156.34045073691064,False,Auto Components,Auto Components & Equipments,93.3300395256917,True,True,1650.3,5.61,40123,0.3398
SAIL.NS,201.2100067138672,192.52666600545248,179.9794447157118,171.71200012207032,153.07159998575847,146.66750038146972,194.81053935258336,116.63813628480024,209.6999969482422,True,True,True,True,True,True,True,True,False,66.28455411013799,noise,94.26041012104825,False,Ferrous Metals,Iron & Steel,93.18181818181817,True,True,83110.3,558.4,27752186,0.6719
CRAFTSMAN.NS,8702.0,8625.916666666666,7835.680555555556,7597.46,7365.15,7217.895,8510.800808130261,5095.705042553002,9738.0,True,True,True,True,True,True,True,True,False,65.90472259357946,noise,35.204179628432705,False,Auto Components,Auto Components & Equipments,93.13241106719367,True,True,20759.13,99.24,114044,0.4781
NAVINFLUOR.NS,7125.0,7018.541666666667,6596.805555555556,6488.31,6103.4529296875,5781.073432617188,7016.906806873496,4178.913391766766,7229.0,True,True,True,True,True,True,True,True,False,65.76267016034517,green,104.02906429213206,False,Chemicals & Petrochemicals,Specialty Chemicals,93.08300395256917,True,True,36541.25,158.72,222771,0.4344
GOODLUCK.NS,1435.699951171875,1366.9166666666667,1241.1930558946397,1178.9950012207032,1152.7324019368489,1147.0152899169923,1370.2465751056263,812.5786112115002,1475.0,True,True,True,True,True,True,True,True,False,61.277682193153595,red,186.88484129728047,False,Industrial Products,Iron & Steel Products,92.63833992094862,True,True,4772.05,18.48,128730,0.3873
EMCURE.NS,1713.5999755859375,1689.6999918619792,1648.2333272298176,1612.7859936523437,1489.3893326822918,1463.8609887695313,1704.4555153435597,1037.8538904856875,1830.0,True,True,True,True,True,True,True,True,False,61.158462299341345,noise,20.546164581092885,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,92.58893280632411,True,True,32488.06,54.59,318587,0.168
RBLBANK.NS,334.3500061035156,332.8208363850911,324.8180567423503,317.0760009765625,313.0393336995443,301.62106483459473,330.8237424728551,203.16122381938294,349.8999938964844,True,True,True,True,True,True,True,True,False,61.15152940141648,noise,71.7291242391491,False,Banks,Private Sector Bank,92.53952569169961,True,True,20686.24,181.04,5414700,0.8752
DYNAMATECH.NS,11170.0,11112.833333333334,10868.263888888889,10528.35,9529.580859375,8837.02944091797,11000.721273425115,6316.743428028843,12875.0,True,True,True,True,True,True,True,True,False,61.08041134787929,noise,75.90635692077629,False,Industrial Manufacturing,Industrial Products,92.4901185770751,True,True,7586.04,32.66,29235,0.4305
PAISALO.NS,50.31999969482422,47.81999937693278,44.977499432033966,41.83759952545166,37.73753314971924,36.96474581718445,48.31759979036581,29.30476395281721,51.29999923706055,True,True,True,True,True,True,True,True,False,60.61505998369021,noise,64.65441593427487,False,Finance,Non Banking Financial Company (NBFC),92.4407114624506,True,True,4576.71,50.5,10036361,1.1035
PROV.NS,1641.050048828125,1476.2625020345051,1332.9000040690105,1288.0850024414062,1246.6313330078126,1184.7952505493165,1524.8861786663654,815.0999755859375,1679.949951171875,True,True,True,True,True,True,True,True,False,59.325247459041265,dry,0.0,False,Food Products,Other Food Products,92.24308300395256,True,True,565.62,0.12,745,0.0216
MAGSON.NS,184.5,179.33333333333334,176.92083358764648,166.40200012207032,137.22266642252603,131.87524963378905,180.27530378981731,100.5,199.5,True,True,True,True,True,True,True,True,False,58.23327822851476,dry,12.626262626262626,False,Food Products,Packaged Foods,91.99604743083005,True,True,144.83,0.47,25716,0.3276
MAHABANK.NS,80.04000091552734,80.01500002543132,76.30138884650336,72.98859985351562,65.32528561909993,62.53872276306152,79.38217492431319,49.36936040991265,85.9000015258789,True,True,True,True,True,True,True,True,False,58.11825315778609,noise,59.1856087872013,False,Banks,Public Sector Bank,91.89723320158103,True,True,61563.21,196.3,24524918,0.3189
DREDGECORP.NS,1064.75,960.2208302815756,937.8152737087673,921.1919970703125,919.9403312174479,849.5764981079102,995.7301910790841,538.0,1245.0,True,True,True,True,True,True,True,True,False,57.065933272433234,noise,99.81714244938185,False,Engineering Services,Dredging,91.600790513834,True,True,2981.3,48.69,457267,1.6331
STYLAMIND.NS,2758.60009765625,2645.6166788736978,2371.4583401150176,2324.392001953125,2199.5613435872397,2082.3645068359374,2662.243972432043,1593.699951171875,2848.699951171875,True,True,True,True,True,True,True,True,False,55.64207061936908,noise,41.799126805654915,False,Consumer Durables,Plywood Boards/ Laminates,91.45256916996047,True,True,4678.24,16.41,59470,0.3507
POLYCAB.NS,9263.5,9116.666666666666,8272.555555555555,7970.94,7709.496666666667,7587.7825,9078.554947394874,5727.946687671006,9316.5,True,True,True,True,True,True,True,True,False,54.90709076440376,noise,34.67783603909155,False,Industrial Products,Cables - Electricals,91.35375494071147,True,True,139462.46,487.64,526406,0.3497
STEELCAS.NS,288.1499938964844,285.60416412353516,280.32222112019855,264.9557992553711,232.38727823893228,228.25867248535155,286.1256066680238,175.6788221569667,320.0,True,True,True,True,True,True,True,True,False,53.35585030111727,noise,89.9539209776586,False,Industrial Products,Castings & Forgings,91.25494071146245,True,True,2916.08,1.96,68171,0.0674
SAILIFE.NS,1113.800048828125,1111.3083394368489,1043.6333262125652,1030.0049938964844,942.4626631673177,923.0314987182617,1112.75185754681,707.0,1153.300048828125,True,True,True,True,True,True,True,True,False,52.29371518550732,noise,25.785898555291137,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,91.05731225296442,True,True,23625.43,81.78,734210,0.3461
KEI.NS,5260.5,5108.033365885417,4826.8528238932295,4655.374033203125,4416.744228515625,4314.950817871094,5127.79054866182,3407.3654496440404,5325.0,True,True,True,True,True,True,True,True,False,52.16481504746824,noise,85.54501861494651,False,Industrial Products,Cables - Electricals,91.00790513833992,True,True,50290.69,257.3,489112,0.5116
DATAPATTNS.NS,3969.699951171875,3980.5166829427085,3772.08056640625,3621.2920068359376,3051.5479996744793,2946.6395007324218,3926.372335564212,2131.0,4303.0,True,True,True,True,True,True,True,True,False,50.85287181817524,noise,85.25821635852495,False,Aerospace & Defense,Aerospace & Defense,90.71146245059289,True,True,22223.96,500.77,1261490,2.2533
SILGO.NS,77.02999877929688,76.40750058492024,76.25694423251682,75.09779983520508,72.3198492940267,70.34113704681397,76.5283283925921,49.02000045776367,85.0,True,True,True,True,True,True,True,True,False,50.185216229889164,noise,94.18849037785782,False,Consumer Durables,"Gems, Jewellery And Watches",90.56324110671937,True,True,201.56,2.57,333388,1.2741
SHAILY.NS,2695.199951171875,2713.49169921875,2364.9250217013887,2301.356015625,2280.900675455729,2237.092313232422,2693.401294918547,1534.610423318069,2836.89990234375,True,True,True,True,True,True,True,True,False,49.68453412844811,noise,40.51379154755571,False,Industrial Products,Plastic Products - Industrial,90.41501976284584,True,True,12396.64,136.51,506475,1.1011
MSPL.NS,42.220001220703125,41.267500241597496,36.78500011232164,34.925600128173826,34.19813326517741,34.18419996261596,41.02646896025345,26.15999984741211,44.0,True,True,True,True,True,True,True,True,False,49.55721539256721,noise,71.82919957902611,False,Industrial Products,Iron & Steel Products,90.36561264822134,True,True,2393.02,6.99,1656290,0.2922
ADANIENSOL.NS,1367.9000244140625,1335.0249938964844,1263.4097256130642,1187.5210021972657,1047.6589998372397,992.7847509765625,1341.6240686728702,744.9000244140625,1463.6500244140625,True,True,True,True,True,True,True,True,False,49.48910361862675,green,102.5893252244203,False,Power,Power Distribution,90.31620553359684,True,True,164323.46,397.83,2908342,0.2421
