symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
ENTERO.NS,1354.4000244140625,1234.316670735677,1230.227779812283,1192.5420043945312,1123.8653356933594,1138.6135012817383,1254.8076217643265,944.0,1510.800048828125,True,False,False,True,True,True,True,True,True,-7.568417437968078,ppv,286.81921016954874,False,Retailing,Pharmacy Retail,51.926877470355734,False,False
HONAUT.NS,35405.0,30232.5,30154.722222222223,29839.7,32556.2,33676.5,31358.674926301537,26220.0,41450.0,True,False,False,False,True,True,True,True,True,-8.545099331560547,ppv,568.5284236583857,False,Industrial Manufacturing,Industrial Products,50.69169960474308,False,False
CMSINFO.NS,306.3999938964844,299.53333282470703,299.3986095852322,294.9879992675781,324.2318819173177,345.93120178222654,301.99954093356354,261.8999938964844,536.49442736028,False,False,False,False,True,False,False,True,True,-32.78612448362561,noise,67.7688501946678,False,Commercial Services & Supplies,Diversified Commercial Services,16.6501976284585,False,False
SOUTHWEST.NS,254.11000061035156,236.65166600545248,235.45999908447266,226.0343994140625,198.1938665262858,182.94989978790284,243.97226760960515,121.0,273.239990234375,True,True,True,True,True,True,True,True,True,82.52406147268685,red,217.82817967679043,False,Commercial Services & Supplies,Diversified Commercial Services,94.96047430830039,True,True
SSFL.NS,124.0999984741211,108.8125,108.09583346048991,114.21600021362305,126.07166687011718,133.91003997802736,113.60596662899519,86.0,210.2931273195178,False,False,False,False,True,True,False,True,True,-38.96218755806947,ppv,252.77877375403372,False,Food Products,Other Food Products,10.869565217391305,False,False
