symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
AUROPHARMA.NS,2026-08-24,1608.0,1637.5416666666667,1588.5777757432725,1569.5359936523437,1406.0539965820312,1354.4659967041016,1621.993309207704,1016.0999755859375,1682.4000244140625,True,True,True,True,True,True,True,False,False,53.66972118529991,noise,84.27135063971112,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.0,True,True,92520.77,193.52,1203492.0,0.2092,—
NIFTYSMLCAP250.NS,2026-08-24,18375.44921875,18340.3125,18101.590277777777,17986.9830078125,16696.9136328125,16696.16298828125,18322.67683897532,14143.4501953125,18514.30078125,True,True,True,True,True,False,True,True,False,10.318334721659394,dry,,False,False,False,False,Index,Index,25.0,False,False,,,,,—
